"","Summed.126.0","Summed.127.0","Summed.128.0","Summed.129.0","Summed.130.0","Summed.131.0","Summed.126.1","Summed.127.1","Summed.128.1","Summed.129.1","Summed.130.1","Summed.131.1","Summed.126.2","Summed.127.2","Summed.128.2","Summed.129.2","Summed.130.2","Summed.131.2"
"['Pdcd4']_S457: Phospho",16.2622875785504,16.3293496305265,16.2033002029724,15.8498815221613,15.9460724093903,15.9177333607159,16.8753474004416,16.6241457427661,16.2943784367561,15.7455824196363,15.6431656724307,15.3286223397987,16.5134731653,16.4083877950703,16.4381177054934,15.9182226942454,15.7225007124336,15.5202963952008
"['Pdcd4']_S94: Phospho",16.1788301633081,15.6759708116718,15.8694613073775,14.3862330005863,14.3834005494384,14.4055736217518,15.9867420067247,16.0656370157185,15.8316659923832,14.2655784219578,14.3557296165508,14.3940942029628,15.8422889529192,15.86092934501,15.8075687543519,14.6044084426874,14.382455161936,14.4009127822134
"['Pdcd6ip']_",8.87190523765919,8.81217730551445,8.66355810421727,7.87958324961278,7.7176764230664,7.7515440590891,7.95128471496697,8.39016895620018,8.9957671508778,7.81057163474115,9.19844504145236,7.34429590791582,8.23601419190008,9.19598729802851,8.33762190199251,8.00281501560705,7.97441458980553,7.93957921431469
"['Pde4d', 'Pde4b', 'Pde4a', 'Pde4c']_S129: Phospho",7.82972273508606,8.20212382383046,8.46964181723952,9.16867211813223,8.8811139606751,8.30149619498255,8.28771237954945,7.44708322620965,8.07948478382682,9.32530545508968,8.56414948998573,9.15355203170811,7.87344411251538,7.2807707701306,7.37068740680722,9.58590144969077,9.79360330927941,8.90237511448603
"['Pde7a', 'Pde7b']_S87: Phospho",6.97154355395077,7.50382573799575,7.14465824283188,6.36632221424582,6.11894107272351,6.03342300153745,7.58120058192496,7.47167521439204,7.50382573799575,5.65821148275179,5.82017896241519,6.09803208296053,7.43045255166553,7.90989308377004,7.77807712953536,5.44294349584873,5.76818432477693,5.84549005094437
"['Pdha1']_S232: Phospho",16.1616338251807,15.5841257344912,16.0505820448395,15.5150683978581,15.5578077007487,15.6753644230248,16.2762970965875,16.375828528845,16.1187079295471,15.3056877197069,15.207452890168,15.256448282229,16.280036696384,16.3819400026782,16.2963516477307,15.2469075674235,15.0907947258453,15.2701675517693
"['Pdha1']_S293: Phospho",7.94544383637791,8.62021982550749,7.47167521439204,7.7515440590891,8.17741953798924,8.32418054661874,7.73809225962049,7.81698362325538,8.1006623390052,8.01402047031493,8.21674585819531,8.40726776424473,8.05799172275918,8.1873520732005,8.10590850857116,8.00281501560705,7.90989308377004,8.01959072835788
"['Pdha1']_S293: Phospho; S300: Phospho",12.5885975289593,12.0598514107708,12.198598511485,12.1161814864312,11.7827934987334,12.4245599837423,12.6255947012834,12.5458091373666,12.5066794895984,11.8809227105865,11.8055423643587,11.801910402897,12.4778847243517,12.4454028931315,12.3571395900055,12.1060721443725,11.9033170059087,11.8881724496659
"['Pdha1']_S295: Phospho; S300: Phospho",8.85953478638265,8.28771237954945,8.43254190038826,7.78463484555752,7.79116288855502,8.17741953798924,8.37721053038855,8.38586240064146,8.36413465500805,8.12670447284319,8.13699111208023,7.93957921431469,8.46147944728616,8.41151098801207,8.4241662888181,8.05256805080415,7.87958324961278,8.10590850857116
"['Pdha1']_T231: Phospho",16.7820063734379,16.1267750412291,16.6227024760141,16.1821906452583,16.0957575690758,16.2936781952196,16.8325748351092,17.0066712372646,16.6861790474446,15.8614625589179,15.82804968578,15.8840870273962,16.8394314060763,16.822962868494,16.7958938004128,15.938005918339,15.7875582666327,15.9351305107173
"['Pdia3']_",10.4589192069676,10.3213644320394,10.3896313392605,11.1969094425411,11.0150665332303,10.9340593949008,10.6013065261218,10.9826371336694,10.9012440324674,10.5347892114803,10.9589151560913,10.3325960577892,10.7519624134609,10.8165837077876,10.6657800283295,10.8653466448168,10.4630134134497,10.7636273517276
"['Pdlim1']_S89: Phospho",5.56985560833095,5.91886323727459,6.09803208296053,6.09803208296053,6.45121111183233,5.98868468677217,6.21916852046216,5.89481776330794,6.38370429247405,6.15987133677839,5.91886323727459,5.56985560833095,6.07681559705083,6.48381577726426,5.96578428466209,6.17990909001493,5.68650052718322,5.74146698640115
"['Pdlim5']_S119: Phospho",10.6050164479114,12.192138672151,11.1975238782578,12.0753120064604,12.6621120163109,12.0284241129485,11.6832139549344,11.2629757012279,11.7733452912913,11.8881724496659,11.9931152996792,12.1713331958351,11.4921035424792,12.1294440230319,11.7584314409003,12.2274655295017,11.8881724496659,11.2949078809537
"['Pdpk1']_S244: Phospho",5.22881869049588,5.5077946401987,5.44294349584873,5.4093909361377,5.8703647195834,5.06608919045777,5.33985000288462,5.5077946401987,5.5077946401987,5.2667865406949,5.37503943134692,5.4757334309664,5.44294349584873,5.62935662007961,5.5077946401987,5.14974711950468,5.5077946401987,5.2667865406949
"['Pds5a']_S1176: Phospho",3.24792751344359,3.24792751344359,3.24792751344359,3.39231742277876,2.4594316186373,2.16992500144231,3.24792751344359,2.4594316186373,3.95419631038688,2.4594316186373,3.08746284125034,2.70043971814109,2.16992500144231,3.24792751344359,2.4594316186373,3.75488750216347,2.90689059560852,3.64385618977472
"['Pds5a']_S1300: Phospho",10.2390017577656,10.3236177632916,10.3949985145017,7.87344411251538,8.54496443278924,8.06877827798541,9.90011206297746,10.0518886559054,10.0188956211216,8.35974956032233,8.47775826644389,8.64205169292798,9.68562483972635,9.94763693795183,9.94178124227853,8.69522829149575,8.39446269461032,8.7632123668144
"['Pds5a']_T1207: Phospho",9.93590168226759,11.1739893741665,10.5328429109613,10.1414685553931,10.281350514981,10.1592406504117,10.403544678202,10.6160893135821,10.4731983836775,10.3269911749008,10.1592406504117,10.2532565797812,10.706064267335,10.9618114080872,10.2615073092021,10.0947375050481,9.98228060455828,10.2209828510818
"['Pds5b']_S1166: Phospho",7.93369065495223,8.81858217748086,8.62021982550749,8.403012023575,8.76983784362944,7.90989308377004,8.62753388447279,8.46147944728616,8.51766938813381,8.41996017784789,8.25974326369078,8.17242750864548,8.39016895620018,8.63117705570398,8.37721053038855,8.37721053038855,8.34651373316563,8.33762190199251
"['Pds5b']_S1255: Phospho",6.57742882803575,5.65821148275179,6.11894107272351,5.96578428466209,6.19967234483636,6.07681559705083,6.15987133677839,5.89481776330794,6.21916852046216,6.03342300153745,6.21916852046216,6.05528243550119,6.17990909001493,5.82017896241519,5.96578428466209,6.19967234483636,6.13955135239879,6.27612440527424
"['Pds5b']_S1356: Phospho",4.35755200461808,4.4262647547021,4.35755200461808,3.75488750216347,3.95419631038688,4.6724253419715,4.61470984411521,4.4262647547021,4.35755200461808,3.95419631038688,4.20945336562895,4.04439411935845,4.4262647547021,4.4262647547021,4.49185309632967,4.04439411935845,4.04439411935845,4.12928301694497
"['Pds5b']_S1360: Phospho",5.8703647195834,5.33985000288462,5.4757334309664,4.04439411935845,4.49185309632967,4.35755200461808,5.22881869049588,5.06608919045777,5.3037807481771,4.78135971352466,4.35755200461808,4.83289001416474,5.06608919045777,5.2667865406949,5.14974711950468,4.61470984411521,4.7279204545632,4.78135971352466
"['Pds5b']_S1381: Phospho",14.8246356090517,14.6775820153575,14.5272631761631,14.268578549671,14.4728494660603,13.7783338505427,14.9336676055759,14.7940350372053,14.7870608097702,14.6978635005246,12.7252597348372,14.6074748072187,14.7403341694197,14.867688976742,14.6256803084658,13.8077070995379,14.4258387507801,14.0948611875927
"['Pdxdc1']_T687: Phospho",9.77725531519192,9.78217919383121,9.91811785103177,9.74062404448941,10.1904420187828,10.0007042690112,9.83999107053989,9.99081307915361,9.84156434773057,9.96650545190574,9.94031359714597,9.83683935974872,9.81618368143234,10.1817734388088,9.63934070865223,9.88034880815603,10.0464419480073,9.86031105491948
"['Pdxdc1']_T687: Phospho; T691: Phospho",8.95564990752837,8.56033283421244,9.33650655981026,10.0188956211216,9.31174831500496,9.89254281664855,9.60825482197791,9.50680343779565,9.39981195932569,8.71938882094208,9.54785850605842,9.28655776160796,9.3454052467178,9.23481743111732,9.50283180406674,9.16364967601582,9.44397954260125,9.40407713624123
"['Pea15a']_S116: Phospho",14.8457595509995,14.4293086579333,14.6977549272115,14.2900548562436,14.2714265515371,13.8792481899644,14.8378989057661,14.5261629786502,14.6429260279453,14.3498686383387,13.9235596202957,14.1237576835876,14.680002322161,14.5128330352339,15.061940698367,13.9652882729849,14.0831884320711,14.1129688539751
"['Peg12']_S95: Phospho",9.39339045744399,9.140829770773,8.60177078840771,9.32530545508968,9.35204342579543,9.15101653889225,9.61930295541569,9.18858884570735,9.08347932733184,9.02375435329942,8.60917873814198,9.4377520723236,9.49884920653172,9.84784035563071,8.95855271543101,8.72962074355304,9.01541505238669,8.9469062744564
"['Pfkfb3']_S461: Phospho",9.17117679765177,9.19844504145236,9.33427328530719,8.78953364497036,9.47876961947576,8.61654884377899,9.19352536050122,9.18115225686557,9.08878823871691,9.16113188298431,9.03204572693081,8.94104760634058,9.3409627642517,9.4189067312579,9.11243950678155,8.82813648419411,9.07815080773465,8.82177398197057
"['Pfkfb3']_S478: Phospho",10.7086528356865,10.8853150610494,10.9560130780881,10.8974673417219,10.7710767402628,10.5347892114803,10.9102679558108,10.5919897676151,10.4691330198296,10.9288884393976,10.963257356633,10.8860775848731,10.7342862320963,10.6215940390175,10.706064267335,10.9883296492311,10.9968265280207,10.695663296788
"['Pfkl']_S775: Phospho",14.7593420772109,14.1520074961942,14.8861966928229,14.5861654190211,14.2777595991232,14.4531098396722,14.7237942446384,14.8534801342596,14.6013935866813,14.3319316161826,14.291782247055,14.3016748060336,14.4946993590543,14.8513342460017,14.8060712622978,14.3451626517333,14.2641860005464,14.3648528135774
"['Pgam1']_S14: Phospho",10.3314768218596,9.20823435833979,10.319107575825,10.1427452767515,9.75405236752892,10.2732128098543,10.1978309980122,10.1541852092653,9.96361861744397,9.47065887406055,10.2258099406235,10.0105281058865,10.2743781532464,10.2940463132715,9.74062404448941,9.8726748802706,9.99647348873323,9.85720347150817
"['Pgk1']_S203: Phospho",8.62753388447279,7.33539035469393,7.74483383749955,8.06339508128851,7.57364718749332,7.91587937883577,7.7176764230664,7.64745842645492,7.5274770060604,7.93957921431469,8.20212382383046,8.21674585819531,7.70390357344466,7.47167521439204,7.71080643369935,8.44086916761087,7.97441458980553,7.93957921431469
"['Pgm1']_S173: Phospho",11.0818162781092,9.97799536861296,10.7784878612224,10.0920964149908,9.44811630540946,9.86341195894164,10.5142209093581,10.7444134105577,10.5328429109613,9.90764180366553,9.67860013909946,9.84784035563071,10.6702136367386,10.8181827049486,10.5483402876761,9.68562483972635,9.90312867681232,9.6174674652942
"['Pgm2l1']_S175: Phospho",10.4537850554962,10.6160893135821,10.8929222236306,10.5072991241228,10.2076244682268,10.5816713585781,10.7368246990989,10.6488069497258,10.7223806351638,10.334831928118,10.3089078040639,10.502334580198,10.794009645021,10.8125784441354,10.8575922856975,10.0478055540076,10.3581017074408,10.3960695576399
"['Pgrmc1']_S181: Phospho",3.08746284125034,3.24792751344359,5.56985560833095,4.49185309632967,4.97727992349992,4.28540221886225,4.20945336562895,3.75488750216347,4.4262647547021,4.55458885167764,4.4262647547021,4.20945336562895,4.35755200461808,3.85798099512757,3.85798099512757,4.55458885167764,4.49185309632967,4.49185309632967
"['Phactr2']_S451: Phospho",10.1805308073445,10.856814552503,10.4742129371939,9.6838718686226,9.45018024716475,9.81618368143234,10.4640351521899,10.7519624134609,10.6878130625649,9.46658633771924,9.51865315567339,9.57270022648729,10.477252323938,10.6860627498954,10.9545598469998,9.46862404291802,9.41256984680521,9.47471994652648
"['Phactr4']_S118: Phospho",9.90764180366553,9.66444728454797,9.85564716602727,9.36084708417966,8.95564990752837,9.35424938194524,9.79034849675191,9.6838718686226,9.80654962198596,9.30035256032822,9.33203654836165,9.17866485100647,9.83999107053989,9.23481743111732,9.77396336843356,9.54399845013454,9.34318571544788,9.33650655981026
"['Phc3']_S261: Phospho",9.94324739590155,10.2401950539799,10.3134499409631,9.9344280406268,9.13057056280543,9.83683935974872,10.4320198468125,10.0035179121086,10.3437409184722,9.53818893205242,9.44811630540946,9.62113611327464,10.2064039139738,10.0216740428584,10.2064039139738,9.7047682393626,9.62296694479051,9.62296694479051
"['Phc3']_T607: Phospho; S614: Phospho",7.43879185257826,7.98013957763916,7.24317398347295,7.08214904135387,6.51569983828404,7.31741261376487,7.43045255166553,7.90388184573618,7.45532722030456,6.96000193206808,7.00562454919388,6.82654848729092,7.49585502688717,7.38801728534513,7.34429590791582,7.1548181090521,7.17492568250068,7.00562454919388
"['Phf12']_T666: Phospho",3.52356195605701,4.55458885167764,4.35755200461808,2.90689059560852,3.75488750216347,4.49185309632967,3.85798099512757,3.95419631038688,4.04439411935845,4.04439411935845,3.85798099512757,3.85798099512757,4.12928301694497,4.12928301694497,3.95419631038688,3.64385618977472,3.64385618977472,3.95419631038688
"['Phf14']_S523: Phospho",9.63026712502677,9.99081307915361,9.63390340934852,10.2209828510818,9.79847180110162,9.88187870760045,9.89860138740394,9.66444728454797,9.78708632455162,9.94471206104349,9.93147623388679,9.92258440271366,9.67154106671188,9.96217303110971,9.82575383288311,10.0505289055306,9.76238203871039,9.88645869570371
"['Phf14']_S828: Phospho",13.8093159598304,13.1059903287918,13.4151475639768,12.4864579613943,13.1183733539492,12.6462211718319,13.341171311491,13.1010728836825,13.2609930187026,13.1723493709662,12.9335984552372,12.7763302141401,13.406138556991,13.0144564220424,13.2371352542309,13.1131723973439,12.9348887153572,12.8613777426138
"['Phf17']_S735: Phospho",8.93516504960369,9.02928722696825,8.89633240390994,9.46454575033394,9.43983088398139,9.02097993890421,8.78299820892041,9.09671515448854,8.85018683764577,9.42521590329938,9.33427328530719,9.29117069932186,8.94397991434374,9.19352536050122,9.11243950678155,9.12799432097639,9.40832974076739,9.00702726689397
"['Phf2']_S474: Phospho",9.74567432400213,9.66799853567253,9.50283180406674,9.00982861736811,8.98156728190301,8.97871045910636,9.40832974076739,9.5708044377245,9.36303963025651,9.40832974076739,9.08347932733184,9.05392588153111,9.63390340934852,9.43567026093655,9.29347164883813,9.10721707559138,9.2538474849874,9.15101653889225
"['Phf2']_S893: Phospho; S899: Phospho",7.40514146313634,7.66177809777199,7.29920801838728,7.75822321472672,7.37937836707126,6.876516946565,7.45532722030456,7.25266543245025,7.73809225962049,7.21431912080077,7.43879185257826,7.2807707701306,7.55842071326866,7.24317398347295,7.38801728534513,7.39660478118186,7.2807707701306,7.51963625284321
"['Phf20l1']_S368: Phospho",11.2676645375011,10.8959538928122,11.1975238782578,11.4739593656948,10.998237821888,10.9487322398196,10.9012440324674,11.0282514281628,11.1055811812774,11.5149605633302,11.0717975222842,11.1481587729379,11.2458497710237,11.252369767926,10.7527987584355,11.2164427391605,11.2073194264578,11.0963857344527
"['Phf3']_S1882: Phospho",13.4418418803396,13.5064935473335,13.2801182785811,13.3832317756708,13.1022217876438,13.3651604864188,13.43755703007,13.4592394855883,13.6041477905599,12.8092657100945,13.4187091243578,13.3536292976277,13.6733642909411,13.3610527769834,13.135148128912,13.2067854481154,13.253773635071,13.4389867279752
"['Phf3']_S377: Phospho",7.91587937883577,7.92777796208234,8.28771237954945,7.44708322620965,7.64745842645492,7.44708322620965,8.07948478382682,8.1006623390052,7.86108690599539,7.86108690599539,7.5352753766208,7.2240016741981,8.15228484230658,8.06339508128851,7.87344411251538,7.62570884306447,7.63299519714296,7.31741261376487
"['Phf8']_S742: Phospho",6.90086680798075,7.2045711442492,6.66533591718518,7.66888498426625,7.61838550225861,6.876516946565,7.2240016741981,7.29001884693262,7.2045711442492,7.07146236255662,7.11374216604919,7.0389189892923,7.2240016741981,7.09275714091985,7.04984854945056,7.21431912080077,7.2045711442492,7.1548181090521
"['Phip']_S1315: Phospho",6.13955135239879,5.96578428466209,6.31288295528436,5.18982455888002,5.71424551766612,5.53915881110803,6.11894107272351,6.13955135239879,6.23840473932508,5.44294349584873,5.4093909361377,5.53915881110803,6.11894107272351,6.34872815423108,6.13955135239879,5.5077946401987,5.22881869049588,5.5077946401987
"['Phka2']_S729: Phospho",3.08746284125034,3.08746284125034,3.08746284125034,3.85798099512757,2.4594316186373,2.16992500144231,3.08746284125034,2.90689059560852,2.70043971814109,2.90689059560852,3.08746284125034,2.90689059560852,2.4594316186373,3.08746284125034,2.70043971814109,2.90689059560852,3.24792751344359,3.24792751344359
"['Phkb']_S19: Phospho",9.71681946132995,10.9087678828492,10.3874788658424,10.3134499409631,9.88187870760045,9.89405984627402,10.5901191741072,10.0721326041672,10.5171772526895,9.92999806260903,9.89860138740394,10.0907740546408,10.3492812288175,10.0667619323869,10.8411711892485,9.79360330927941,10.0299773465896,10.0175044011094
"['Phldb1']_S431: Phospho",11.7737573721398,11.5762481298433,11.4709130262749,12.7572858248538,12.5302844003166,12.4809163935333,12.2560612264696,12.0645743731491,11.5757755798748,12.4590473269482,12.0568070355806,12.1697684505181,11.9357175593599,11.9634379983463,11.9838842921647,12.3746319862868,12.2105191527373,12.1406700304151
"['Phldb1']_S445: Phospho",11.3915121227071,11.3193898760002,11.4233785765185,11.593157658103,11.5035773187027,11.6467836918378,11.6858438114261,11.5060595888279,11.4494066149856,11.4951055100078,11.2799007158028,11.4627578656604,11.5861360914805,11.4637797853354,11.2410893788609,11.6363980488838,11.53065017975,11.4207497582968
"['Phldb1']_S520: Phospho; S522: Phospho",5.89481776330794,5.4093909361377,6.21916852046216,6.29462074889163,6.92481250360578,6.4178525148859,6.43462822763672,5.98868468677217,6.49984588708321,6.51569983828404,6.01122725542325,5.76818432477693,5.4093909361377,6.29462074889163,5.82017896241519,6.13955135239879,6.90086680798075,6.66533591718518
"['Phrf1']_S1201: Phospho",12.8347673014054,12.6260512142343,12.6430670001105,12.5239294436517,12.3972735315025,12.3900345707461,12.6905436819986,12.5656971268492,12.6471210985922,12.217503377268,12.8800617713064,12.4137601347554,12.5618845685722,12.2809157281856,12.5525490280172,12.8120770034293,12.2280670910827,12.9575555338619
"['Phrf1']_S867: Phospho",11.1714895770657,11.3931222735895,11.2261110981324,10.5013396180614,10.8427431807317,10.5617652636277,11.2398968224459,11.4463079310503,11.0811505212719,10.852919585124,10.567480801143,10.5152070304088,11.4744664641326,11.4976023867835,11.0818162781092,10.6461086415061,10.610563503925,10.3917806060132
"['Pi4k2a', 'LOC100047698']_S462: Phospho",9.63571812033105,9.69261550169458,9.55554777164707,9.79360330927941,9.76735685412569,9.5127404628035,9.52845411076479,9.60640521269779,9.73555602391153,9.6008421143873,9.71681946132995,9.76735685412569,9.71681946132995,9.84940510094776,9.53430288245463,9.41679752760606,9.65553072315564,9.78708632455162
"['Pi4k2a', 'LOC100047698']_S47: Phospho; S51: Phospho",3.85798099512757,5.76818432477693,5.2667865406949,4.93073733756289,4.20945336562895,5.18982455888002,4.88264304936184,4.83289001416474,4.97727992349992,4.6724253419715,4.78135971352466,5.06608919045777,4.7279204545632,5.02236781302845,4.61470984411521,4.88264304936184,4.88264304936184,5.06608919045777
"['Pi4ka']_S172: Phospho",9.99929538702341,12.2211339423571,11.9338750367073,9.30720080914081,9.69261550169458,9.48884434645734,10.6843103111243,10.2615073092021,10.7611356498286,10.2615073092021,10.724087461794,9.96217303110971,10.1805308073445,10.0681064758588,11.0488274133639,10.3624918060461,10.2997804028585,10.6307221621038
"['Pi4kb']_S294: Phospho",7.76487159073609,7.45532722030456,6.83920378809694,8.20701432017753,7.66888498426625,7.74483383749955,7.67595703294175,7.54303182025524,7.64024493622235,7.61102479730735,7.60362634498619,7.58871463558226,7.4797802640291,8.21674585819531,7.82972273508606,7.42206476617281,7.30833903013941,7.47167521439204
"['Pi4kb']_S413: Phospho",7.31741261376487,6.8008998999203,6.69348695749933,6.66533591718518,6.34872815423108,6.67948009950545,6.60733031374961,6.54689445988764,6.69348695749933,6.77478705960117,6.93663793900257,6.93663793900257,6.74819284958946,6.72109918870719,6.94836723158468,6.4178525148859,6.76155123244448,6.88874324889826
"['Pias1']_S503: Phospho",8.19229281447077,8.1873520732005,8.3151495622563,8.52943055414615,8.14210705730255,8.78953364497036,8.13699111208023,8.56033283421244,8.12670447284319,8.21674585819531,8.41996017784789,8.69870466677034,8.30149619498255,8.28771237954945,8.13699111208023,8.43254190038826,8.35974956032233,8.64205169292798
"['Pias1']_S503: Phospho; S506: Phospho",7.45532722030456,7.66888498426625,7.81698362325538,6.60733031374961,7.17492568250068,6.876516946565,7.82336724004623,7.33539035469393,7.89784545600551,6.81378119121704,6.90086680798075,6.83920378809694,7.2336196767597,7.02790599656988,7.80413102118332,7.45532722030456,6.78790255939143,7.2807707701306
"['Pik3c2a']_S164: Phospho",11.0227145730448,10.9311068330293,11.0045716151677,11.204876767604,10.8860775848731,11.1392315707194,10.8929222236306,10.9057630496028,10.6506030222153,11.3046365238073,11.109504215757,11.3199543106869,10.9890396369624,10.7760217152528,10.9318455401837,10.748612176737,11.3159986226286,11.4223276239746
"['Pik3r5']_S471: Phospho",11.2885777369927,11.5866052606036,11.3736808334116,12.2846795343604,12.2277663416464,11.6739715206828,11.4739593656948,11.1160189933251,11.7496599616918,11.9521952199141,12.0425143861402,12.0945725784928,11.6140196144357,11.2393001743642,11.9934691615992,11.9456267222298,11.735344469539,11.9006781587434
"['Pikfyve']_S318: Phospho",12.4889698363927,12.7346037848415,12.9919646486454,13.5509271109932,12.7888202719267,12.780847301855,12.7734483225387,12.895291259338,13.1490325799436,12.8022134158237,12.8238647725686,12.8768046894854,12.7020644358783,13.127107674277,13.0828974781443,12.7570774332543,12.8398926837263,12.8353596218082
"['Pinx1']_S233: Phospho",7.40514146313634,6.77478705960117,6.63662462054365,8.43254190038826,9.01820017881323,8.29691620687929,6.91288933622996,6.85174904141606,6.81378119121704,8.88417051910844,8.5372184005386,8.56795607541547,7.36194377373524,6.76155123244448,6.70735913208088,8.62021982550749,8.66711154207503,8.41996017784789
"['Pitpnm1']_S621: Phospho",11.8558417960499,11.6010743389417,11.8717127628352,11.1036156563945,10.998237821888,11.1545016938648,10.525031345124,12.2035009523614,11.3367854762038,11.9393955601816,11.3539738218182,11.2303207156611,11.2482240896685,11.2541428468557,11.0697853949833,11.7500788626938,11.6052480015658,11.6250238568804
"['Pkp4']_S313: Phospho",8.57553924683453,8.65642486327778,8.63117705570398,8.52160043972373,8.26912667914942,8.4858293087019,8.64565843240871,9.07815080773465,7.86108690599539,8.55650605467193,8.82813648419411,8.16741814583174,8.52552080909507,8.69870466677034,8.52160043972373,8.49785183695112,8.51766938813381,8.38586240064146
"['Pla2g4a']_S728: Phospho",12.0796514441448,10.0175044011094,10.1642784383012,13.7831517225007,14.1039024622767,13.5494838746184,11.5809651359773,12.5754210657949,12.0692819243654,12.5474970642324,12.2672256058895,12.6448702282692,11.9419645929861,12.9692965749573,12.2710252506166,12.5768385997246,12.0551129359955,11.9817456456346
"['Plcl2']_S107: Phospho",9.10983065427879,9.37395265537019,9.06474276475026,9.44397954260125,9.95782756083374,9.17617314910749,9.20823435833979,8.97297978606629,9.18858884570735,8.96434086779242,9.9136374280491,9.88950396341148,9.3409627642517,8.91737207947684,9.25856603388993,9.55746370159782,9.45224124043082,9.59339112279174
"['Plcl2']_S18: Phospho",7.02790599656988,5.62935662007961,7.61102479730735,6.15987133677839,6.38370429247405,6.78790255939143,6.59245703726808,6.93663793900257,6.83920378809694,6.43462822763672,6.36632221424582,6.40087943628218,6.88874324889826,7.00562454919388,6.67948009950545,6.33091687811462,6.31288295528436,6.38370429247405
"['Plcl2']_S87: Phospho",12.4761133041527,12.0260046429789,12.4344979205381,12.6392276403469,12.4667137786487,12.4904748648253,12.6387752784898,12.7447287422498,12.5561467731258,12.2525176077623,12.0662574053523,12.2701492973165,12.6946843503662,12.6996808899096,12.4284910353322,12.4305832246461,12.2199247688628,12.0709594769276
"['Plcl2']_T85: Phospho; S87: Phospho",9.5401280385821,8.79603960882977,9.17367713630342,8.67065624911844,9.60640521269779,9.30492166958167,9.51668494930961,9.54206454228344,9.78217919383121,8.8376279331714,8.52160043972373,8.89633240390994,9.56319627221674,9.53624721568813,9.96217303110971,8.61654884377899,8.5018371849023,8.94104760634058
"['Plec']_S1295: Phospho",7.12412131182919,8.23601419190008,7.2807707701306,9.35645197022176,8.85330955540367,8.78299820892041,8.14210705730255,7.7714894695006,8.60547951806167,8.72962074355304,7.7176764230664,8.64925617751731,8.02513956227851,8.13699111208023,8.4241662888181,8.11634396123747,8.50977500432694,8.44501484586842
"['Plec']_S1581: Phospho",10.0814834380937,10.2185632361903,9.87421293483087,11.109504215757,10.8906442836191,10.7735513464285,10.4003457965347,10.2306209331299,10.3202364452416,10.7858611057596,10.5608104687279,10.6488069497258,10.6577650352654,10.0667619323869,10.4320198468125,10.695663296788,10.43410692861,10.6604416502092
"['Plec']_S21: Phospho",8.81858217748086,8.82813648419411,9.22037832769523,10.1273495410591,10.115693952197,10.0854724591813,9.43149760425805,9.51865315567339,8.91139198784346,9.59898297103609,10.0161118382205,9.72536625789564,9.20579324939716,9.29806256771902,9.0566377151132,10.0313565962557,9.81297947125148,9.80976812871041
"['Plec']_T3889: Phospho",7.34429590791582,7.0389189892923,6.82654848729092,10.402479172215,10.0667619323869,10.2258099406235,7.00562454919388,6.69348695749933,6.83920378809694,10.4913520735634,10.3032099489448,10.5627194270493,6.90086680798075,6.98299357469431,6.99435343685886,10.3777527950222,10.4762399063239,10.1805308073445
"['Plec']_T3918: Phospho",6.96000193206808,5.2667865406949,3.64385618977472,9.09407768567191,9.60825482197791,8.83130724380205,5.98868468677217,5.76818432477693,5.74146698640115,8.77313920671969,8.51372759595244,8.58308276750293,5.33985000288462,5.44294349584873,5.3037807481771,9.30947635384111,9.35865120089289,8.64565843240871
"['Plekho2']_S395: Phospho",15.3862498437765,14.3070940548675,15.4520642394162,12.7055243971641,12.6233099671914,12.7837144659149,14.7138966094904,14.640950969887,13.1209668180097,13.7207252189857,13.6011323892401,13.4585988572292,14.6346125525293,14.0675604061916,13.9896162448292,13.5195748288926,13.4413231818339,13.5651615942548
"['Pmf1']_S19: Phospho",5.18982455888002,5.2667865406949,5.68650052718322,5.96578428466209,6.01122725542325,5.82017896241519,5.68650052718322,5.4093909361377,5.74146698640115,5.68650052718322,5.59991284218713,5.84549005094437,5.59991284218713,4.97727992349992,5.68650052718322,5.94251450533924,6.07681559705083,5.68650052718322
"['Pml']_S17: Phospho",13.8251078537265,13.4817363754346,13.5072371726449,12.6890151718986,12.5680748695232,12.5904700951875,13.6872116320728,13.7600441755495,13.5390982127654,12.7787958332677,12.4308445351052,12.4580220483826,13.6630576993421,14.0803595357876,13.8299704293164,12.1912134722213,12.6269638070003,12.2944771614279
"['Pml']_S532: Phospho",6.23840473932508,5.56985560833095,4.78135971352466,6.85174904141606,5.84549005094437,6.43462822763672,6.01122725542325,6.63662462054365,6.59245703726808,4.78135971352466,5.76818432477693,5.91886323727459,5.98868468677217,7.09275714091985,7.07146236255662,5.18982455888002,5.2667865406949,5.18982455888002
"['Pms2']_S569: Phospho",14.0120570556725,14.1874680656731,14.0040887634616,14.0285536129747,14.1415084700424,14.0660471336694,14.1131316909674,14.2193576197298,14.0678964735235,14.1793259865887,13.9119068766587,13.9498722957012,14.2500392899234,14.4956364580182,14.0218041501805,14.0656264983405,13.9400841426658,13.6783250413657
"['Pnn']_S347: Phospho",13.6674996688779,13.5587196492721,13.41276829634,12.6203343933091,13.5248477533138,13.2429507769991,13.0930048351502,13.0458449648589,13.2354907312083,13.7643014477245,13.4722465913437,13.4282947369387,13.5763071877077,13.1629419907384,13.295984117513,13.3658439690168,13.3563831902145,13.2559874897882
