PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
FBgn0031080:CG12655:mRNA	-0.00952173567258682	0.000819114027622185	-0.00739319446035491	-0.00336654087739963	0.0131415185099799	0.000454041627430374	-0.00257995121301971	0.0101993328187385	0.00891677022872769	-0.00727607789346359	-0.00150072557424969
FBgn0031081:Nep3:mRNA	-0.0141194550016361	-0.0092938201893828	0.00228878683971043	0.000672356157447964	-0.00418728294247568	0.0183735647091011	0.00177696146101363	-0.0112786912491058	0.015411756932137	0.00605099426410158	0.00228150700863181
FBgn0031088:CG15322:mRNA	-0.0284999216634902	0.00754286346680705	-0.00518000733995579	-0.00122457961975598	-0.0210428542978984	-0.000753757854077481	0.00635442034157381	-0.0120402750864413	-0.00507502541662171	0.0148502393566731	7.04302448918295e-05
FBgn0031089:CG9572:mRNA	-0.00216420202963034	0.000313129081730296	0.000320126222609404	0.000245088467748469	-0.00164690482252877	-0.00112828956598813	-5.81371783163196e-05	-0.00446645032064859	-0.0022225759429152	0.00463254755868748	0.00287941268319803
FBgn0031090:Rab35:mRNA	-0.000942248811046558	-0.000847834716831491	-0.00437130139103291	-0.0155480260119564	0.00584019652888809	-0.0151125925401052	0.00592508725001408	0.00293500385546022	-0.000818244714373182	0.0128627151097744	-0.000129050364480979
FBgn0031092:CG9577:mRNA	-2.75626896907393e-05	0.000281306293901206	-0.00568982624464346	-0.00107343112785005	0.00468706508286118	-0.0117056359353787	-0.010735179432639	-0.0114953996779638	0.00593863007697254	-0.0050422856986357	-0.00184042455872823
FBgn0031093:CG9581:mRNA	0.00540091765792192	0.00759467356169443	-0.00709970032151403	0.0101176300552651	0.0115145796619803	0.00421462885114663	0.00134650128987905	-0.0163341042622953	0.00758781674469317	0.00171906275241816	0.000105269838371188
FBgn0031094:CG9578:mRNA	0.0022749260294926	0.00283959706468038	-0.00144482023971784	-0.00923665122003818	-0.00200337411977309	-0.0132195530752783	0.00164112342379761	0.010371196820842	0.00230995280651838	0.00563437064244068	-0.0211163844965115
FBgn0031097:obst-A:mRNA	0.0616785042291012	0.0555682019613131	0.0354883863182383	0.0216556757914825	0.00832330671806303	-0.0362094345628293	0.0226038815409496	-0.00609655771099959	0.058678316054442	-0.00437526230789968	0.00631995467539534
FBgn0031099:CG17065:mRNA	-0.00123485357909641	0.000379326663356939	-0.00223802575835292	-0.00689912204336397	-0.00723952348686535	0.0119963154699872	5.64488189570175e-05	-0.00778948436160439	-0.00865913093515647	0.00898631998281956	-0.0044411837931561
FBgn0031104:CG15460:mRNA	0.000604343110968648	-0.0014606736976705	-0.00221333777485089	0.0003081429209714	-0.00201998103751597	-0.00405459446155579	-0.00149990415322225	0.00379150727518019	-0.0105973522857938	-0.00348862345270757	-0.00109126502983031
FBgn0031106:Syx16:mRNA	-0.00186348944718235	-0.00157339544546433	-0.00349224791344609	0.0100422884162249	-0.00634311968370701	0.00157272786209471	8.47347899163919e-05	0.00700437676379541	0.000961815786040865	0.012458299237745	0.00383121139461403
FBgn0031107:HERC2:mRNA	-0.00343793305138927	-0.00239183252583496	0.00550625651209921	-0.000376116966192051	-0.000357155423608771	-0.00865661280069031	0.0146260035753488	0.000610682853262879	-0.00630380094882434	-0.00377884435653362	0.0116715290727155
FBgn0031114:cactin:mRNA	0.00915145597266977	0.00992574714479931	-0.00313887632842335	-0.00261913492962056	0.00421318619974773	0.00163599427644413	0.0106812947173182	0.00429249133011353	0.00606036078336728	0.00165065361376683	0.00747500380381071
FBgn0031115:CG11710:mRNA	0.00272164239042741	0.0108552394530818	-0.00815650598088643	0.0262379492310961	0.00749039175916475	0.00117945391153525	0.013852004870139	0.00583495415786331	-0.0125552106100938	-0.00241368330701951	-0.00359844078017747
FBgn0031116:CG1695:mRNA	0.00301226593231462	-0.00736934681016576	-0.00602192267290846	-0.0059989945451911	-0.00738178873345107	-0.00522817047000484	0.00540985085757739	0.00364903916814348	0.0108784338607163	0.00539518847237017	0.00957081511733499
FBgn0031117:CG1702:mRNA	0.000181171218589188	0.00749156402917989	-0.0188369189291369	0.000358379653531273	0.000673858432947586	-0.0179950160678286	0.00402466714563943	-0.0090500469946208	-0.000236853977444279	0.0071445429018264	-0.00979826381887248
FBgn0031118:RhoGAP19D:mRNA	0.0070839846130732	-0.00160200522551736	0.0176606471192137	-0.0164591667397591	0.00454650336878253	-0.0026372343298449	0.0174373454595279	0.0115421930739804	-0.0035891878102684	-0.0136405112869092	-0.00387014731893478
FBgn0031126:Cyp6v1:mRNA	0.00752858322144164	0.00405945456601299	-0.000409934565765162	-0.00209451223821926	0.00904192067619064	-0.00491461766111699	-0.000536047762849998	0.00188684062636436	-0.00656036287058386	-0.0122443952593656	3.95588632175393e-05
FBgn0031127:CG1835:mRNA	0.00256792825790766	0.00293277238392036	-0.00103955987053506	0.00258637631970474	0.00595483544269623	-0.000742020794838152	0.00106004151128329	0.00086852021069758	-0.00171593528815277	0.00618530038917218	0.00281756707426084
FBgn0031142:r-cup:mRNA	-0.00117115335989086	0.000217312805540906	0.00142064054491543	0.00632275758098947	0.00206639190114248	-0.00135343584893654	-0.00234626635551327	0.0107071386281618	-0.00941124297888708	-0.00987604283641667	0.0097005042339943
FBgn0031144:CG1529:mRNA	-0.015639128955028	0.00331856351868272	-0.00667436220832714	-0.00374317650725364	0.011353067458368	-0.0109356990727172	0.0174453139498724	0.000936974240006466	0.00858868555392385	-0.000520803141661507	-0.018954683934191
FBgn0031145:Ntf-2:mRNA	-0.00835510894054545	0.00121451233458142	-0.012212309184429	0.016440224040098	0.00473806830305783	0.00721286566697145	0.00289703596662644	-0.0010635161428518	0.0113644438593331	0.0017612397846572	-0.00732376675803545
FBgn0031146:CG15449:mRNA	-0.00297603524412196	0.00125284901816197	0.00688991887730331	-0.00821899383718585	-0.00895566257894209	0.0208567020847083	-0.00865115783768679	0.00495112770511235	0.010995983831593	-0.000315506778628014	-0.00386635128442639
FBgn0031149:CG1518:mRNA	0.00334763362975861	0.00493475683313064	-0.000609492495884021	0.00799055892143367	0.0023933723242645	-0.00635040818714617	0.00883013570950922	0.00157261023762206	-0.00225108543071616	-0.000394056162881722	-0.00368560318970662
FBgn0031150:bves:mRNA	0.00527856248984371	0.00986428895983851	0.0037878410321219	-0.00176316573990391	-0.00543323308437304	-0.00220972803060115	0.0201839502167954	0.00650218715705329	-0.0132936731167036	-0.00348356316136679	0.0186991712332421
FBgn0031157:CG1503:mRNA	0.00894431421584539	-0.0231276288239584	-0.0175300041019431	0.018903038412488	-0.0043513640124804	-0.00935274588610757	0.0130038741476465	-0.00217894831712069	0.00760080300129867	0.0100214674739725	-0.00329405576214802
FBgn0031161:CG15445:mRNA	0.00149610089000039	0.00683893661921175	-0.00100322605738214	0.00403393765784505	-0.00417485761034832	-0.00750277975198263	0.0112406362247664	0.000974106961882002	-0.00561064031467685	0.00258855016160664	0.00377605471954222
FBgn0031164:CG1724:mRNA	0.00102627401301133	0.0020100352445199	-0.00280233818565111	-0.004214244795245	-0.00709513586815865	-0.00365301096835984	-0.00713106619314583	0.0036552992918219	-0.00158095851927903	-0.000411407541171029	0.00455988014055432
FBgn0031168:CG1722:mRNA	0.00476258505055734	-0.00161403863805098	0.0168734622368244	-0.00377810139718452	0.0116962086534666	0.00566436490916583	-0.00488041735818229	0.0114055975956643	-0.0158983701857344	0.00883990572097391	0.00930395180421631
FBgn0031170:CG1718:mRNA	-0.0232365933889191	-0.0203690822185577	-0.00209023467710603	-0.00406882942472208	0.00846357755773269	0.004857657968105	-0.00279063366222087	-0.00920818866952139	0.0102911637902049	-0.0295999326060517	-0.00504122117534924
FBgn0031171:CG1801:mRNA	0.00133879706312472	-0.00379589093962811	0.00048572923253652	0.00378766693308951	0.0013830211831394	-0.00121564391763325	-0.00813977622761559	0.00780077468807466	-0.0015784655793561	-0.00370069564612637	2.56391013335374e-05
FBgn0031186:CG14614:mRNA	-0.000240637466855665	-0.00593306585751625	0.00425264353499935	-0.00286060910264547	0.00877325449348007	0.00205001735275092	0.00230869811815599	0.00731401434421586	0.0024642090342121	-0.00218260498323199	0.0192426094623865
FBgn0031187:CG14619:mRNA	0.00935466798299563	-0.00455539977302999	0.00671488923708782	-0.0025738563830563	0.00686602868596188	-0.00727667873060186	0.0141407130156673	-0.00273699563946206	0.00046044038818279	-0.00531277104261452	0.019327175345179
FBgn0031188:CG14613:mRNA	-0.00190544563281903	-0.000193968010194971	-0.00379574705531622	0.00744605956694957	0.00163185330370587	-0.015977152846691	0.00400961947750773	0.00368615951906803	-0.00485122502421245	-0.00224490741642598	0.0156555734389098
FBgn0031189:CG14618:mRNA	-0.00133878030433389	0.00170984464193031	-0.00262795059640774	-0.000794697069860346	0.000837068680845401	0.00455000430505856	0.00734280290629005	-0.00332778793945981	-0.00427698719030411	-0.00814830030794799	0.00185212176568165
FBgn0031190:CG12576:mRNA	-0.00944217521074655	-0.00864929271215003	-0.000506470174139463	-0.00339703244098015	0.00638725476742671	0.00574118084113177	0.0105515605042196	0.0139441400466257	-0.00616183687535221	-0.00560242147193538	-0.00348853162587584
FBgn0031191:Cp110:mRNA	0.00330478496172983	-0.00182134521591031	0.00881792050266414	-0.00143335321244785	-0.00639369185724888	0.00709831296730478	-0.000633557351185258	0.000488501902827455	-0.00380583082476474	0.00615320043534891	-0.00593156340689991
FBgn0031194:CG17598:mRNA	0.000957139498791258	0.000445896954979404	0.000412943404616179	-0.00197660684977907	-0.00104298918336544	-0.00212651195935694	0.00623602019779229	0.000791011999336784	0.000483417025364621	0.00833780460224934	0.00768113972973217
FBgn0031195:CG17600:mRNA	0.00113431226291628	0.00205182221734528	0.000968000346504188	0.00590533657032003	-0.00529030858210862	-0.00610554526105358	0.00156050347881958	0.00250845808717345	0.00563658140902945	-0.00676696993500655	-0.00355317565079108
FBgn0031213:galectin:mRNA	-0.00478406712642265	0.00524630556853115	-0.00761206769263349	-0.00329224462339113	0.000782755316441487	0.00124835339124175	0.000238279011691359	0.0178646407019416	0.000238135823421018	-0.0152620741759287	-0.00384991248085147
FBgn0031214:CG11374:mRNA	0.000140917745646781	0.000796033848790585	0.00284353454701187	-0.00945590466030268	-0.00282653138096326	-0.00176148250427872	0.00413363843442638	-0.000526513545929873	-0.0128683747878987	-0.0163715345844044	-0.00974503751725894
FBgn0031217:CG11377:mRNA	-0.000467436935251899	-0.00411185210262627	0.00509296203222009	0.00136681486761414	0.000603696023132397	0.0133365841975027	-0.0132567747372123	0.00398074485838588	-0.0149397261531005	-0.00643445174793537	-0.00412349634515097
FBgn0031219:CG13694:mRNA	0.0155484205415208	-0.00762395195024963	-0.0292126764111794	-0.0132897389535138	-0.0119070831032267	-0.0140980901308798	0.0176411266768384	-0.00927917224005495	0.0205408200756115	-0.0124181688577987	0.00537251850362176
FBgn0031220:CG4822:mRNA	0.0197747635396787	0.000874481593256346	-0.1015290921828	-0.0384906989570035	-0.00100056416625582	0.0355419640716048	-0.00596528801943262	-0.0352603938138006	-0.00704177058327753	-0.00944906093458943	-0.0133950141049914
FBgn0031224:CG11454:mRNA	0.0115737002155287	0.00457480455214036	-0.00540787394345517	0.00371021887960203	-0.0052263949137864	-0.00540725735611768	-0.00942114465715913	-0.00787582036401974	0.00264749497559557	-0.00542046176438701	0.0153022969034272
FBgn0031227:CG3709:mRNA	0.000776976598144809	0.00359015154813873	0.00303551276366129	0.00247943031236939	-0.00163303404959662	-0.00603212060990041	0.00225416487205272	-0.01519975366547	0.0036686959160114	0.00336623240122008	0.00584954439680648
FBgn0031228:CG11455:mRNA	-0.00579505704724869	-0.00116717231601282	-0.0100701478879931	0.00345379745617729	0.00153469066684725	-0.00554761072784097	0.00161685421904843	0.00551069326887149	-0.00310152249562148	0.000191150384668062	-0.0115046088579032
FBgn0031229:CG3436:mRNA	0.00210031427573939	-0.000244364577664584	-0.00554535731379704	0.00501385915132762	-0.000295376295572367	0.00452591083913884	-0.00317057085933503	0.00125867560371397	0.00327289114093594	-0.00248674822618602	0.0115076315728915
FBgn0031231:mRpL10:mRNA	-0.00366676763043276	-0.000194560615526819	-0.00812038824132433	0.000915671237896048	0.00671295087144382	0.00989555597847656	-0.00311384832425941	-0.00291591710314373	-0.013391874110333	0.0144586278739258	0.00927652087125058
FBgn0031232:CG11617:mRNA	-0.0002275688133815	-0.000363755164223081	-0.000562547806577151	0.00260138596939836	-0.00149620939566149	-0.00468881490652325	-0.00120595411559201	-0.00131847726078517	0.00239713877397541	0.00217405369208947	0.00293854197760704
FBgn0031233:CG11490:mRNA	-0.00228524639586789	0.00116392327342695	-0.00123139968374089	-0.000452584144166285	0.00798071062400198	0.00630555434530036	0.0139603229080266	0.00966879625241248	0.0014181244866763	0.00574722226941535	-0.00380438152228211
FBgn0031238:CG3645:mRNA	-0.000384937543705349	0.000979590033107034	-0.00332458934004955	-0.0042385645989919	-0.000644725781652815	-0.00397442151466937	0.00406088527184505	0.00958599076442256	-0.00943438459452946	-0.000912137497369202	-0.000100335969347177
FBgn0031239:CG17075:mRNA	0.00233933190111587	-0.00114871891115293	0.00309290393438935	-0.00356455478945985	-0.00349727347846574	0.011073115137523	0.00663339854896242	0.0069610856403517	-0.00706854847448163	-0.00534302994087748	-0.00785766475135841
FBgn0031245:CG3625:mRNA	-0.000320711006085288	-0.0096949572964388	-0.00405872165691417	0.00540705351000133	0.00155935104898843	-0.000656971491172261	-0.00387822825816743	0.00562575889193822	-0.00703617396814138	0.00311446491052411	0.00399032795995857
FBgn0031251:CG4213:mRNA	-0.00987955010565997	0.00515364956991899	-0.00468216921220896	0.00497578235525902	-0.000508635935922913	0.00413362863886226	0.00535150281215561	0.00836353444655386	-0.00374087650900112	0.00451401925820782	0.00491269367334161
FBgn0031252:CG13690:mRNA	0.00550018622258047	-0.0102407698268686	0.0107029146998097	-0.01084067516154	0.000780349310271566	-0.00567800759225319	-0.00715389878637693	-0.00962504850973476	0.0144343682315515	-0.00459991925228673	0.00409564600108055
FBgn0031256:CG4164:mRNA	0.00207063652907654	0.00555497835101365	-0.00805302703432124	0.00734167946111457	-0.00032137427144965	0.0172824411459836	-0.0176787191251224	0.00779688371125555	0.00443530569522881	0.00653280705409642	0.0188665639362593
FBgn0031257:CG4133:mRNA	0.00382805375315959	-0.00784599644515639	-0.00952835462242524	0.00756592117516296	-0.0141366213472978	-0.00711283984646369	0.0087774075300754	-0.00250979701949861	0.00916180070834389	-0.0185346740601285	0.00600989327342366
FBgn0031258:CG4297:mRNA	0.00419132432453075	-0.0385606680997548	0.0438436876575729	-0.0252022454542824	0.0154004229241752	0.00826394976469767	-0.000788896057900492	0.000765818178520329	-0.00367673126662756	-0.00597722999355444	-0.00522197856396419
FBgn0031263:CG2789:mRNA	0.00814168815185205	0.0139297498741767	-0.0104714783349824	-0.00273808530114937	-0.0150189687241585	0.0170339770841477	0.0149290384552364	0.0267286896491842	-0.00394196070531657	-0.0309302807506013	-0.00804894412433781
FBgn0031264:CG11835:mRNA	0.0026616303112234	-0.0147118632960877	0.00416870093872019	0.0134920218323703	-0.0170841911622474	-0.00428493369232595	-0.00529393215655634	0.00274318367164444	0.00104727380185566	-0.0350548092164732	-0.00150240873541405
FBgn0031265:CG2794:mRNA	-0.000180968697964079	-0.00323497880365485	-0.00292059461596077	0.00290099016856458	-0.00109200394173917	-0.00765896430777735	0.01192492514204	0.00147934655499126	0.00106247444644519	0.0113323649028446	-0.0113901898909241
FBgn0031266:CG2807:mRNA	0.00298308585754102	0.00165752351693231	0.00283891705377093	0.00157394105826497	0.00305704373840548	0.000863116596815802	-0.00976922796710851	-0.00297652883157815	0.0164017590476247	-0.0027419835591932	0.0118054859103925
FBgn0031267:Ipk2:mRNA	0.00150915153840541	0.00360934389571706	-0.00191277198840804	0.00407813924138532	-0.00193157195091204	-0.00457263283554164	0.00258710068335799	-0.0101302991471791	0.00234572092009446	0.00754180065023923	-0.0152757662993524
FBgn0031268:cold:mRNA	-0.0193946668037226	0.00546940092757871	-0.0167324825084696	-0.00510267006768	-0.00389972245555357	-9.69234224419138e-06	0.00079746420769189	-0.00311525925029657	-0.00333237165119222	-0.000866521332032359	-0.00789931879894411
FBgn0031270:CG13689:mRNA	-0.00348659140184419	-0.0015354940790617	-0.000577432154458487	-0.0039589316155048	-0.00169381014312753	0.00636976939757775	-0.0177485762251685	-0.00409193008764271	0.00537875429635654	0.00481341864572758	0.00558184340165423
FBgn0031275:GABA-B-R3:mRNA	0.00576675183216467	0.0299226382023332	0.0297120126026631	-0.00996293090277623	-0.0481598420301367	-0.000158245000613538	-0.00510985224311382	-0.0169606378225057	0.0179875431712463	0.0227067818129274	-0.00436049582384825
FBgn0031281:CG3883:mRNA	-0.0132254382403886	0.000384140367648891	-0.018868986601208	-0.00707178454175548	0.0154233800857675	-0.0182887179181784	0.00485144592912752	-0.00943526868501808	-0.0010425168348307	-0.000282324065677771	0.013473664587564
FBgn0031282:CG3639:mRNA	0.00268897821942143	0.00182562773016995	-0.0066025004875369	-0.00841626248727898	0.00576330041624089	-0.000618442721469102	-0.00545570563194128	-0.0107152818407892	0.00387524897106916	-0.0050390094016584	0.00559536603874465
FBgn0031284:CG3876:mRNA	-0.00152077359268054	0.00117179785936189	-0.00313263406279582	0.00375240162427103	-0.00255839622887135	0.00665021297692315	-0.0015331371990332	-0.0041648448308999	0.00962518658204828	-0.016782032170345	-0.00172162872266936
FBgn0031285:CG3662:mRNA	-0.0122689289270481	-0.00928608836431782	-0.000941764744166165	-0.022194619886211	-0.00260272257702678	0.0193477255223043	0.00928854214721412	0.00403093522037565	-0.0101758929115721	7.22346272979481e-05	-0.00420478058170763
FBgn0031286:CG3862:mRNA	0.00420364182727682	0.00205888698063745	-0.00352003049117242	0.00502522813754448	-0.00302220363016407	-0.0123346696610701	0.00134525984556288	0.00354149044552436	-0.00255171287562679	0.0031391712487204	0.0019714600119296
FBgn0031287:CG4291:mRNA	0.00488425951156553	0.00111605860283105	-0.000971474238427756	0.005370383187812	-0.00813682465844921	-0.00762713332881495	-0.00413147866841274	-0.0136141953999781	-0.00367741064524196	0.00604109950775954	-0.00777402281314775
FBgn0031294:ia2:mRNA	-0.0304918128871098	-0.0249735999888564	0.00662671228911204	-0.00872983337120244	0.0395468516968961	0.0216033651088443	-0.00882031759099643	0.0442000798921084	0.028501933968578	-0.0190309960814998	-0.00730647123072204
FBgn0031296:CG4415:mRNA	6.7317972970279e-05	-0.000274426457005467	-0.000428198538965883	-0.000254498713227433	0.000248482927204185	-0.00196595607826908	9.42087382929808e-05	-0.000787985622325978	0.00417113291305013	-0.000370894724425625	-0.00279536231582146
FBgn0031298:Atg4:mRNA	-0.000526351696490452	0.000543859316766359	-0.00948559531566013	-0.00298440048483723	0.00465542846576616	-0.00285450881380737	-0.000497947986553337	-0.007685515930094	-0.00436722249088823	-0.000545813561948615	-0.00780016542022634
FBgn0031299:CG4629:mRNA	-0.00318710650816324	0.0055522719616413	-0.00778673455152324	-0.00179385677536454	0.000867767094526708	0.0042949014649372	0.000777351203016082	-0.00589646037807952	0.0154584409640218	-0.00599659104012608	-0.00941540860147077
FBgn0031315:CG14341:mRNA	0.000311250805087703	0.00236379829469596	-0.00877066493274706	0.00800439407782423	-0.00578617526579665	0.000744673984548668	-0.00535424407145058	0.00277860240801468	0.0018329976877592	-0.00879474974935288	-0.00751967805126513
FBgn0031317:CG5118:mRNA	0.000514859271425439	0.00455561683575249	-0.00250643418664019	0.0073862870017772	0.00489193307374083	0.00597976874927205	0.00266525537014319	-0.0245100539876135	-0.0122682847680597	0.0177650828208553	0.0150392666099062
FBgn0031318:CG4887:mRNA	0.00214077433991084	-0.00122630835646106	0.00729478946956155	-0.00516215365082681	-9.99561303271222e-05	-0.00661606187669033	-0.00390722139231561	0.00497769306553185	-0.00243858153347316	-0.0086557842864537	0.0191216089425721
FBgn0031319:CG4896:mRNA	-0.00224529577532849	-0.000811129651781299	0.0117356885732672	0.00225152801464948	0.00565648421762694	0.00411332308764905	0.0115674075808451	0.0123340506889556	-0.0100534572562835	-0.00156095443073227	-0.00952474829301405
FBgn0031320:CG5126:mRNA	0.00294242796408415	0.000530805865559581	-0.000529054426420925	-1.94741182976323e-05	0.00770516581206086	0.00798551286541963	-0.00701811760674499	0.00435804015170487	-0.0077044528525068	0.00652150705601414	-0.0193357193046507
FBgn0031321:Tgt:mRNA	-0.00285139565388362	-0.00484063434443105	0.00248403286501569	0.00556438774332942	-0.000738462868583839	-0.00628988083847998	-0.00253864934870055	0.00723809151970751	0.0117735548345234	-0.00648810973893612	0.00617795058248764
FBgn0031322:CG5001:mRNA	-0.00711885799982713	-0.00477265130091559	-0.00297000726708512	0.0157637939923413	-0.00645652180479009	0.0037740771391395	0.00423047747125044	-0.000677168501835115	0.0162926671118504	-0.0246961756359905	-0.00136174349802093
FBgn0031344:CG7420:mRNA	0.00736166591865557	0.011017762015915	0.00393796025810026	-0.00742911448714745	0.00429145536956405	-0.000326202559788185	0.00159310912477587	0.0144368884729937	-0.010926208488117	0.0188572432115864	0.00359716306419577
FBgn0031351:CG14352:mRNA	0.00420342427367698	-0.00176541263440851	0.00193231870055798	-0.000356445582379639	-0.00891838687440391	-0.00340515309543862	-0.0132667664970469	0.00239429017355229	0.0179741005282432	0.00582955955035208	-0.00758516870657595
FBgn0031359:CG18317:mRNA	-0.00117547162910019	-0.0028548296620547	-0.00355374237819801	-0.00332131491923413	0.00586069387991595	-0.00583477534074959	0.00939797371665616	0.0139519750187448	-0.0112582273404139	-0.00230675501650818	-0.00407133197850108
FBgn0031360:CG31937:mRNA	0.00299827898968368	-0.00157057514988475	-0.00990030261158373	0.00130470692833324	0.00210417439688178	0.00367008433061259	-0.00110123022008209	0.00272530433200883	-0.0137345913422951	-0.00842832959494933	0.0188644426787385
FBgn0031361:CG17652:mRNA	-0.000854828790441296	-0.00198789716045828	3.25850224963991e-05	0.0021219172615872	-0.00206179427761375	-0.00136630097686637	-0.00525915147742847	0.0138520000937185	-0.0109737887951456	-0.00524317958047231	-0.0077944481160211
FBgn0031367:c-cup:mRNA	0.00293552594364506	0.00192107124401772	-0.00251004032476465	0.000343924868048449	-0.00210175263698767	-0.000549173774271115	-0.00101477902987234	-0.00504107941167683	0.00718005776918243	0.00421455350618783	-0.00183868661278872
FBgn0031374:CG7337:mRNA	-0.0106907126258303	-0.00791626910272016	0.0066296276572536	-0.00424224191501082	0.00540879736182791	-0.00344300496771032	0.0127767502150521	0.0133991487960617	0.00228864792459476	0.0105193915383032	-0.0189149207709605
FBgn0031376:Der-1:mRNA	-0.000136111359930202	0.0033613819189995	-0.00531352918972622	0.00371556846771711	-0.0158386339328212	0.0120615995323833	-0.0158692806403948	0.00644090569323167	0.0120914618598065	0.00061375070649102	-0.0116618227365413
FBgn0031377:CG15356:mRNA	0.0062933935852679	0.000509727833399335	0.0118777468574841	-0.0126378413191075	0.00594760147112924	-0.0138593697652877	0.00517106426787924	-0.00391583294931783	0.00420217588557075	-0.0100374208797111	0.000283679062708906
FBgn0031378:CG15362:mRNA	0.000509485645927871	2.21884525306286e-05	0.000176814988107513	-0.00388701920408919	-0.008696682223995	0.00560972826416629	0.00757555234418031	-0.001336460245415	0.00840738503246797	-0.00944021492103977	-0.000132623689328494
FBgn0031379:CG7289:mRNA	0.00462018576249289	0.000424575364058122	-0.00353800712989067	0.00052256415449445	-0.00467772609522955	0.00200106204800949	-0.0110115958987964	-0.00692780019882444	-0.00756360272267589	0.0189658437251807	-0.0156418978867542
FBgn0031381:Npc2a:mRNA	-0.000648096790274976	0.00423413174947824	-0.0120775911151559	-0.00633574029315684	-0.0180244041739158	0.0191403535921432	0.00585366566400964	0.00186818243691225	0.0120296192506919	0.016388918117992	0.0111812841261876
FBgn0031384:CG4238:mRNA	0.00613399250942429	0.0105365839075565	0.0114848851090205	0.00731472258792237	-0.00537039668874556	0.00705707927625364	0.00503548788935802	-0.00646162978533051	0.00251772736303809	0.00529966208453186	0.00371275148412218
FBgn0031390:tho2:mRNA	0.00091657614044147	0.000768648739367252	0.00356869743635556	-0.00230772920957847	0.0076620831716605	-0.00493517286327534	-0.000974796564745222	0.00173416705262267	0.00296681970975062	0.00264669850567696	0.0039677457784383
FBgn0031391:CG11723:mRNA	0.00141827282604728	0.00143957771749319	-0.00111492202746181	0.00223852557573169	0.00442130349285226	-0.0106359085503883	0.00214828940578769	0.00413991718695984	-0.0107151795026279	-0.00219829329826535	-0.00570893011620468
FBgn0031395:CG10874:mRNA	0.00157689376456313	0.00560303160121908	-0.00786463683746616	-0.00434417271027202	-0.00869808067934474	-0.00621178615423281	0.00846902498524257	0.00131268454623149	0.00557557178408616	0.000145497479887175	-0.000131572767197709
FBgn0031397:CG15385:mRNA	-0.00594524279011368	7.39799221291521e-05	0.00240865141278724	-0.00133896264967525	-0.0034723635143065	0.0105959070008147	0.00266747837906032	0.00627038343632548	0.000739904803772119	0.0115553351900154	-0.00761797904957872
FBgn0031398:CG10880:mRNA	-0.000840109027451841	0.000120841286309637	-0.00407683693547216	-0.00282620453021875	-0.00134527368364739	-0.0113601925165234	-0.00448917753404332	-0.00420076646229409	-0.00216981534748584	-8.6880883055986e-05	0.0076819884048091
FBgn0031403:CG15387:mRNA	0.00548876962774919	-0.00152633136355201	0.00316067079301781	-0.00456643646526159	-0.0113554711148373	0.00516591960398098	-0.00487327815595662	-0.00138839806062979	0.00839969300446764	0.017598236616497	-0.00604658017590078
FBgn0031405:CG4267:mRNA	0.00282881327708549	0.0110505774527488	-0.0134934564927158	0.0272977761836735	0.010244929936868	0.014026783937764	0.0066547013911906	-0.00261469693906711	0.0203562131612624	0.0142413560472055	0.0101650162321884
FBgn0031414:eys:mRNA	-0.0019577576864756	-0.000478413118271809	0.00633261528067017	0.0031031516019831	-0.00448815847240239	0.008061262881219	0.00663826773303041	0.00227472580618058	0.0047039814931109	0.000474093763480569	0.00306569885590293
FBgn0031418:CG3609:mRNA	-0.00289882180823334	0.00828814482599135	-0.005414050553568	0.00846263515579873	0.00100800286539284	-0.0100142102627887	0.0235231063178119	-0.0249834644295957	-0.0164119447820161	0.0116181427667933	0.0132365418603599
FBgn0031419:CG15390:mRNA	-0.0043974892720292	-0.0019758269614281	-0.00202337586938873	-0.00502140549017603	-0.000451381149870687	-0.00209102317192558	0.00388207879158703	-0.00145771566275572	0.00391352514783381	0.00495857424523029	-0.00570872831654553
FBgn0031424:VGlut:mRNA	-0.00296375826827015	-0.000590383612639533	-0.00366712892663439	-0.00260175994241955	0.00958182539483702	0.000860899211921585	-0.00128762066546937	0.00713925309861833	0.0101572961329315	-0.00593287104438113	-0.00249498898315451
FBgn0031436:CG3214:mRNA	-0.00509513642560533	0.00266587058108516	-0.0165564497479935	0.00459699945245807	0.000798048144157172	-0.00411147017581803	-0.00122262182548533	-0.00173938394658834	0.00576735370088961	0.00396644421962563	0.0191723102246485
FBgn0031450:Hrs:mRNA	0.000839117479254687	0.0091943806684177	-0.00259765032944112	0.00240538000125891	-0.00147808330498637	-0.00577045279334331	0.00579223669016203	-0.0033409569994511	0.0104218408658444	0.00137842019354024	-0.0114926683821875
FBgn0031452:Cwc25:mRNA	0.00493008913966595	0.0029717464146972	0.0106239104001019	-0.0156409112487106	-0.00221045931186717	0.00137506420799956	-0.000919982985920886	-0.00482028048949989	0.0109623531773173	-0.0119741498720573	-0.0193230472212318
FBgn0031453:CG9894:mRNA	-0.000756203099328998	-0.00315217500072672	0.020243531721921	-0.028440086649411	0.000296659751015502	-0.00815348109671541	-0.0111324741916989	-0.00956997784228438	-0.00142373192983617	-0.00482914881518373	0.011214216252739
