PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
FBgn0031233:CG11490:mRNA	-0.00184179886738122	-0.00416182536988514	-0.000336531455432864	0.00700277613188376	-0.00144137818407587	0.0132125379710417	-0.0042770501675399	0.00452711162221028	-0.00823067869557235	0.000532500560369836	0.00173676785803192	-0.00345215581197003
FBgn0031238:CG3645:mRNA	0.00220460650550356	0.00096433556055384	0.000461089214820646	-0.00210837720300344	5.3968349337062e-05	0.00123447847061998	0.00549381694060134	0.00427639131976349	0.00182018972959637	-0.00481314807123175	0.00079355144120719	-0.00319014784569172
FBgn0031239:CG17075:mRNA	-0.00344070118543219	-0.00115450809086725	0.00213445431747265	0.00402800307720985	-0.00156306596168919	0.00496733546219327	-0.00161499161429449	0.0095257344418641	0.00480818026053797	-0.0078780150052499	-0.000257046267856447	0.00762034098427013
FBgn0031245:CG3625:mRNA	-0.00162275369124172	0.000661686299178243	0.00655719977573984	-0.0114249604949939	0.00123822486595085	-0.00847502205394527	0.00261503480886924	0.00346457248594454	-0.0180292636040063	-0.00547653450199396	0.00357583074930408	0.0141521159327307
FBgn0031251:CG4213:mRNA	-0.0045044873137674	-0.000993976432716012	-0.00127832915284685	0.00442764913659522	-0.00165434577119074	-0.0118153108750257	-0.00124708702688659	0.00222837285593962	-0.00249123117658119	-0.000127133388731854	0.00224495915119046	0.00307126459438075
FBgn0031252:CG13690:mRNA	0.0179843121732448	0.00853319780029289	-0.015266266105554	0.0124988965324924	-0.00705032063731832	0.0147524636391156	-0.0145082673015694	-0.00822611271948566	-0.0122666554714554	-0.00634494242173262	-0.0146172674432583	0.00110155624194303
FBgn0031256:CG4164:mRNA	-0.000461770058959726	0.00786324705155657	-0.00502837163050208	-0.0118429457715041	0.00548422378127344	-0.000385074310386051	0.0059154907721481	0.00664530818718237	-0.0197991296748938	-0.00515769554549493	0.00603218810239608	-0.00985012377110856
FBgn0031257:CG4133:mRNA	-0.00227880236957946	0.00478979652108824	0.00378316488711234	-0.00145897124628841	0.00609274100040629	-0.00783879426835937	0.00486260691285628	-0.00339558651752647	-0.0075837314661274	-0.00110439866905645	0.00128582705289566	-0.00159054775853964
FBgn0031258:CG4297:mRNA	0.0254651594147608	0.0117496126686911	0.0192448813657459	-0.0031509220633531	0.0135403617673366	0.0183016152088257	0.0107763996012101	-0.00361830842433015	0.000649074415923641	0.0236554175814217	0.0130926365541928	-0.011489308016028
FBgn0031263:CG2789:mRNA	-0.0064419508022219	-0.0259573317805543	-0.0192849800844856	-0.0913304258103544	-0.0199340053749456	-0.0144764760318917	-0.0107401727258473	0.0221410578894819	0.00194193531562611	0.0049053027890596	0.0211041630916543	-0.0127151475429911
FBgn0031264:CG11835:mRNA	-0.00446209456949144	0.00752566038301066	0.0303825640784277	-0.0117699232244699	-0.0156548213946171	-0.0133070304187921	0.0152396920233167	0.0229342405566007	0.0238212707965349	0.0105280786335662	0.00128007978285977	-0.00135821187195524
FBgn0031265:CG2794:mRNA	0.000418830832521491	-0.000348339281905215	0.00257221451126586	-0.00674558616012143	0.0103155881638459	-0.00027722536579508	0.0125020688952552	-0.00229017083213824	0.000245161891319453	0.0157692166959932	0.000548762849807046	0.0133432517165301
FBgn0031266:CG2807:mRNA	0.00587618727830808	-0.00273848550948257	0.00021597925197831	0.00263584064758917	0.00894613025547845	0.00106935371178725	0.006810023666973	-0.00328459873778949	-0.0058985555096623	-0.00274729433543541	-0.00410823218720268	0.00639022454389186
FBgn0031267:Ipk2:mRNA	-0.000333672830583162	-0.0061577934530964	0.000788476674948688	-0.000239498502536903	0.00119972203212167	-0.00416912964431111	0.00270199198450432	-0.00200049816874376	-0.00470449627086075	0.00803113114842465	0.00602694172984137	-0.0158119439240926
FBgn0031268:cold:mRNA	-0.0137586479564723	0.00489736733631455	0.00170145668249966	0.00342548869683476	-0.00807121509124052	-0.00597912527569984	-0.00373039300274657	-0.000107607523456289	0.00788808114002313	0.000734777820449211	0.00981500367095726	-0.00471365313062216
FBgn0031270:CG13689:mRNA	0.00138284648424357	-8.06911567691126e-05	-0.00224670818411164	0.00289217152108997	-0.00242176081118901	0.00677237777335118	-0.0113110319241772	0.00038991334959436	7.03185071564832e-05	-0.00126106927091692	-0.0108985696641698	-0.00194287873018161
FBgn0031275:GABA-B-R3:mRNA	0.0150480789351821	-0.0247185453579566	0.0110122948270446	0.0157922715301105	-0.00062889985926022	0.0196746102606633	-0.00209242141247857	0.0370984911760213	-0.0164234705938874	-0.0259276698512316	0.0134265344733602	0.00690303478246928
FBgn0031281:CG3883:mRNA	-0.00480155000610412	0.000524627011278587	-0.0103312946955043	0.00156218933598113	0.00730315757608769	0.00644517135516638	-0.00126110177795228	-0.00664804671525213	0.000775687471138287	-0.0037875300942715	-0.00502148347752423	-0.0143082028897737
FBgn0031282:CG3639:mRNA	0.00179924386655258	0.00118659858106383	-0.00295263609863806	-0.00284492618843569	-0.000528795987575365	0.00524355697744771	-0.00414156166878671	0.00647867127657235	0.00445946251630555	-0.0110878034678635	0.00258333434794723	0.00300343549002035
FBgn0031284:CG3876:mRNA	0.00101185936754852	0.00190315362610407	0.00226668928741894	0.00557722229400788	0.00562742592170181	-0.00339862855573877	0.000256409730167998	-0.00112328385069422	-0.00775812547839142	-0.00276336370686762	0.00529415735058077	0.00800955685708023
FBgn0031285:CG3662:mRNA	-0.00768702927211397	0.00196603085722145	0.00133572329284592	0.00963854729719646	-0.00377718690068267	0.0109590848122928	-0.0110444222271067	0.00611213026891926	0.00311483891551935	0.0114941830303499	0.017655278691606	0.00667138380533891
FBgn0031286:CG3862:mRNA	0.000915030423852239	-0.000255934954295226	0.00359445061102543	-0.0031717229449138	0.00594044784888542	-0.00979374666674415	0.00800094768695737	-0.00181870463167948	-0.00333753199884599	0.00577687961330685	0.00346317601631404	-0.00773028084575279
FBgn0031287:CG4291:mRNA	0.00609211690556927	0.00163053350680212	-0.00277514431296903	0.000425750237335183	0.00835724203482249	0.013965501614407	-0.00310309441366381	-0.00720724596186612	-0.0102756260201053	0.00027571124251977	0.00254464049946304	0.000227838343117394
FBgn0031294:ia2:mRNA	-0.0392180976040999	0.0170697485027802	0.0241133110438492	-0.00739765141861202	-0.0212399072204733	0.00995307945855899	-0.00399568784846975	-0.0163058119187707	0.0200133263769303	-0.024651855331166	0.011902657706402	-0.00805640277976057
FBgn0031296:CG4415:mRNA	0.00659158780254722	0.0160078984429746	0.0058794548709149	-0.012906570396243	-0.00777452341903036	0.000855528070174087	0.00173365831812413	0.00324499136759253	-0.0137233724553308	-0.0111631188938052	0.000931493360265458	-0.00026892889233734
FBgn0031298:Atg4:mRNA	-0.0010863585468736	-0.0035424596896431	-0.000214570903540805	0.00209545899022645	-0.00197993077061842	0.00144201634345952	0.0113925795943705	0.00379061667876219	-0.00360124347179822	-0.00481496718333597	0.0104559338164457	-0.0160824355969965
FBgn0031299:CG4629:mRNA	-0.00251442321099189	0.000376806666070151	-0.00558707930258617	0.0043746210786972	0.0123581768464028	-0.013004379582926	0.000697777719008712	4.65541967206992e-05	-0.0140199893128037	-0.0035681388023436	0.00348575616321838	0.00313646832331738
FBgn0031315:CG14341:mRNA	-0.00167159648433957	0.00143644270649171	-0.00284089838104517	0.00593119631344702	0.00260771788982032	-0.00174324601424734	-0.00104942285761489	0.00819208094252942	-0.0110213990381063	-0.00221159964951334	0.0125420124489833	-0.000117445211997115
FBgn0031317:CG5118:mRNA	-0.00304811250511137	0.00176263662401948	-0.00627024703533331	0.0182326621961815	0.00918932288378857	0.00480174310343567	0.00310980379352885	0.013697959694766	0.000530022168178414	0.00270777581792258	0.0294066122417888	0.00987881068591818
FBgn0031318:CG4887:mRNA	0.0030962498577144	0.000546409667340669	-0.00342271268019142	0.0092083090273561	-0.000182570014508709	0.00517620775995765	-0.0093008430066434	0.00117668580561581	0.0139431412280691	0.00042437705945296	0.00533733197484175	0.0192370742922757
FBgn0031319:CG4896:mRNA	0.00605903982242332	-0.00974429191817485	0.00544748178166974	-1.98430636840689e-05	0.00989199114849598	0.0126356507895739	-0.00650104611346645	0.0177464913578438	0.00855330851168913	0.00160088410299661	0.0176014257491063	0.00330819166675271
FBgn0031320:CG5126:mRNA	0.00168001731596014	-0.00667601383524393	0.000369027858787755	-0.00122836235459058	0.00132809008894205	-0.00181101604238268	0.000245897854618357	0.0033902705961373	-0.00269698330038696	0.00435570456675693	0.00322507613470094	-0.012790058073145
FBgn0031321:Tgt:mRNA	0.00187515320475909	0.00393231133134161	0.00163128304308889	-0.00663760270225561	0.00696631540203606	0.00288794832151366	-0.00171837337064452	-0.00800018202767116	-0.00465280182909925	-0.00522712540166915	0.00372237482122689	0.00977612529984485
FBgn0031322:CG5001:mRNA	-0.00871260072843536	-0.0133266745610814	0.000218201171368091	-0.00197403244647427	-0.00885621822802218	0.00591730275456856	-0.00932950078242942	0.0180522685207071	-0.0244548747295218	0.00352432371347818	0.0194830813284596	-0.00197841832401234
FBgn0031344:CG7420:mRNA	0.0178104954829906	-0.0319717421412222	-0.0183110879093491	0.00159956001552551	0.00111651992685468	0.0234321224606299	-0.0256739613811909	0.0103277126141287	-0.00654107374562683	-0.00910368816183626	0.019508359931297	-0.00153613002388399
FBgn0031351:CG14352:mRNA	0.00464455295347067	-0.00292336231974766	-0.00760938318571786	0.00201982964649254	0.00646358538270579	0.00805054634017044	-0.000333731633975734	-0.0135151029305958	-0.000924299681283436	0.00238248685549465	-0.00178910096461794	0.00345532267107846
FBgn0031359:CG18317:mRNA	-0.00180014618262739	0.000704199213913905	-0.000759831221143505	-0.000683185156614744	0.00209819427391271	-0.00424877283633484	0.000743483193589571	-0.00193326277841506	0.00800457434354652	-0.0120571491259628	0.00188956419472688	-0.0191414116376667
FBgn0031360:CG31937:mRNA	-0.00334821018521722	-0.000270429123922504	0.00707404464864067	-0.00899378706838045	-0.0047530250153188	0.00476678732500819	0.000194060738241229	-0.00242208805654642	-0.00332478955517492	-0.00863781773593031	0.0134752397279191	-0.0144333021135564
FBgn0031361:CG17652:mRNA	-0.00267304220828085	-0.00507175812989855	-0.00406951473332564	0.00515465142502362	-0.00213845483594025	-0.000450710502645528	0.00640742555665212	0.000235655988583966	0.0040610169477591	0.0182916460979148	-0.00224572958263902	0.00177037557396415
FBgn0031367:c-cup:mRNA	0.000494036453326524	-0.00194398218875297	0.00390026070407979	0.00105857307983099	-0.00558989563982246	-0.00199926933578114	0.000682761887541634	0.00477753908700404	-0.00422783585966993	-0.00165178886968919	-0.00288163261344877	-0.0034924988369708
FBgn0031374:CG7337:mRNA	-0.00815365958962739	0.00574958051364287	0.00523212813600378	-0.0029241905556218	0.00198523694685809	0.00396159255288741	0.00121058097053756	-0.00360201952360369	0.0027893024392166	0.0120192834782168	0.0034600106540432	-0.00922808224540364
FBgn0031376:Der-1:mRNA	-0.0032493147492566	0.00321485748425166	-0.00224677210632147	-0.00374611798551845	0.00798113756279193	-0.0100035290791733	0.000699294129145182	0.00694488993875153	-0.0110869294509335	-0.00700449945107879	-0.0040786031480927	0.00279743240373253
FBgn0031377:CG15356:mRNA	0.00455067367176877	0.00132850200372408	0.00151370340540302	0.00740828773848189	-0.00384055344269515	-0.0011705581105089	0.000206716818785822	0.00276600571825605	-0.00131167024130892	0.0124149977192574	-0.0105004919419104	0.0062175182216516
FBgn0031378:CG15362:mRNA	0.00109603494555455	9.07676788685354e-05	0.00252193934585363	-0.00498751567387483	-0.0019678058326946	0.00235963343570597	0.000263344881908517	0.00564249655259755	-0.0132825660330813	-0.00210343639382059	0.0105181410824764	0.00628967217057288
FBgn0031379:CG7289:mRNA	0.000627197183630064	-0.00270756569755334	-0.00229270143587607	3.14964633574725e-05	-0.00750591347493307	-0.0025160155256845	-0.00147778619079274	-0.00361510014152649	-0.00956735475238587	0.00925568845251677	0.000498296862224138	-0.0128626393277009
FBgn0031381:Npc2a:mRNA	-0.000200044001402909	-0.00449816647722865	-0.0237685082790823	-0.0251012298865566	0.0226833702237472	-0.00624112899654628	-0.0133404012482421	-0.0181139968697246	-0.00749371126632752	0.00279067300828918	0.0230252131341614	-0.00895911756451562
FBgn0031384:CG4238:mRNA	0.00922543889739897	-0.00346273784700804	0.00036029276996158	-0.00624765051612296	-0.00237657576584515	-0.00513838434279053	4.62511942280488e-06	-0.00348428010613714	-0.00610385958427878	-0.00145734394618257	0.0101165837351056	-0.00782324399319612
FBgn0031390:tho2:mRNA	0.00316869274642034	-0.00154870190391466	-0.00522203519375088	0.00876854364739216	-0.000925255712003177	0.00631987897526174	0.000836284837015623	-0.00129001996839754	0.000526007654585211	0.00143492814721807	-0.00489028888029223	-0.0160212914814978
FBgn0031391:CG11723:mRNA	0.00179830029751273	-0.00334746978275058	0.00229693271236222	0.00774302791989455	-0.00277238588175536	0.0013983045096291	0.00338448870700576	0.00212735464101041	-0.00110512829514783	0.00552653568903734	-0.0130194529942141	0.0061294979975578
FBgn0031395:CG10874:mRNA	0.00357746889994989	-0.000962150281923133	0.0060409710263096	0.000697647277001537	-0.00316161575086028	-0.00865873175281116	-0.00694707640650788	0.000156153365733322	0.00196177070035228	0.0111755804870508	-0.00189445090942725	0.0160162521133463
FBgn0031397:CG15385:mRNA	-0.00264873264911305	-0.00149029598357664	0.001217854781406	-0.00607034732546588	0.00767629443510018	-0.00186889869324747	-0.00241280717280068	-0.00486958517608783	0.00514162339380144	-0.0114508396944075	0.0051679792311779	-0.00629796412680567
FBgn0031398:CG10880:mRNA	0.000548071119627905	0.000186652843168464	0.00344683457728724	-0.00119861972784127	0.00101654839945471	0.00804817285621731	-0.0129592760229579	-0.0100765275315592	0.00569007124781206	0.0238756043383144	-0.00232930833666076	0.00682988561280618
FBgn0031403:CG15387:mRNA	0.00511431165672123	0.000478634860082735	0.00383840582331613	0.00816856468033927	-0.00526790927477247	-0.00753844842784483	0.00724567239696445	-0.0131704185018086	-0.0104335420500327	-0.01382437139185	0.00813858221749238	0.00301759079198869
FBgn0031405:CG4267:mRNA	-0.0105447141863598	0.00664321377403178	-0.00364021574956739	0.00330963914080904	-0.0126702839288151	-0.0120356577679087	-0.000658272346964894	-0.00773839619090978	-0.0067420622707489	-0.00227223477894909	0.0191565402480872	-0.00631828789933994
FBgn0031414:eys:mRNA	-0.00410416759181508	6.27871120938664e-05	0.00350464448469227	0.0025258053864324	0.00539399720648851	-0.000291206828154664	-0.00733986584397305	0.000347104804997436	0.00235297105016912	-0.00402868984760732	-0.00624141431245548	-0.00410844379251836
FBgn0031418:CG3609:mRNA	-0.00056888785147213	-0.00257803527099718	0.00537075909763725	-0.00925335642580123	-0.00421251115231363	-0.0129779647134443	-0.0373106180460619	-0.00586460657246693	-0.0145564478462634	0.024844809960012	0.0033493554255318	0.00959640996354013
FBgn0031419:CG15390:mRNA	-0.00183292867520263	0.000330821231257763	0.00569085667029556	-0.00451144809339019	0.000184313765905181	0.000505692443049793	0.00403003160811948	-0.00423115330959202	-0.00162702846807876	0.0157940459900133	0.00171752004718815	-0.00760975159798255
FBgn0031424:VGlut:mRNA	-0.00394106293022665	0.000723246229807761	-0.00427200500862457	-0.000944959172532682	0.00345618381112381	0.0014592865452878	-0.00054716595854203	-0.00188929626095103	-0.00613170339012774	-0.000167170124239688	-0.00371591038968772	0.0022789713735297
FBgn0031436:CG3214:mRNA	-0.00600213939796749	0.00352112807998198	0.00547339836884107	0.00877605089808441	0.0120921831878286	-0.014601331285144	0.00478203316953721	0.00169938450522286	-0.00549617458912172	0.00523030348086846	0.00043885446138694	0.00328403301285081
FBgn0031450:Hrs:mRNA	-0.00230108740182032	-0.00471464436198161	0.00245255974131803	0.00520666460460383	0.00178969196573169	-0.00610362529431482	-0.0019484154232739	-0.00742365407947494	0.00553781047796101	0.00407750201585469	0.0147406921160026	0.00995416261076582
FBgn0031452:Cwc25:mRNA	0.00247263660725968	-0.00230683507180564	-0.00780635098419853	0.00795970008409318	-0.00157558331070553	0.00343451309957175	0.000233254233433303	-0.00772708349679172	0.0104111331399197	-0.00851960697121011	-0.00696948134589595	-0.00657392067139798
FBgn0031453:CG9894:mRNA	0.00490700916114492	-0.00586220285357192	-0.01329975447536	0.0196923629658057	0.00130651233333701	0.0275804141222658	-0.0077811692422228	-0.0106215316887757	-0.00168130636514452	-0.00598050958459403	-0.0213218510454434	0.0121424245673341
FBgn0031456:Trn-SR:mRNA	0.00660613429481404	0.0014247113399175	0.004043026988269	0.00020011592383465	0.00728282046245085	0.00303685647565915	0.00523655602881267	-0.00480820672328449	0.00231625705040161	-0.00233468984061587	-0.00320352671526616	0.0129661725769208
FBgn0031458:aph-1:mRNA	-0.00103942000631327	-0.00305468284432591	-0.0062770974522409	0.00276278381018981	-0.002188508220559	-0.000725179607165597	-0.0082424987596133	-0.00523833152243715	-0.00511786589994725	-0.00011692994516057	0.00326096089738859	-0.00322506791482726
FBgn0031459:CG2862:mRNA	0.00414972861529343	0.00139284232748476	-0.00167204385128209	-0.00883383851584527	0.00665663890061122	-0.00782930583288866	0.00971464982897039	-0.00197730429974261	-0.0201556337217846	-0.0203290326904726	3.62387795597497e-05	0.0189199088902122
FBgn0031464:Duox:mRNA	0.00633422100036798	-0.000222277028974658	0.015361978320873	-0.0188804177554932	0.0104958939044928	-0.0116299961164165	-0.011759880626269	0.00570348756822679	0.00312188263895994	-0.00249834464891666	-0.00126426476845891	0.00977017133492207
FBgn0031465:CG3123:mRNA	0.00163418706328472	-0.000226879438083708	0.000669073346733387	0.0012079672785982	0.00579183963142106	-0.00577450329539579	-0.00517930759203022	0.00279388202207849	-0.000519574987112173	-0.00754979361353929	-0.00241904231371383	-0.00330651765333448
FBgn0031468:CG2975:mRNA	-0.00608368346186156	0.000342402257292555	-0.00111514896104471	0.00297017227375009	-0.00640576701483843	0.000660760848709883	-0.0120449346017852	0.000457674057304449	-0.00270442748532566	-0.00145146384221399	-0.00107969644332782	-0.00351212901110058
FBgn0031470:CG18557:mRNA	-0.0391490061742967	-0.00513077592100512	0.00241182933452114	-0.00424771462106916	-0.00179761229330076	-0.0604875645272446	0.04828467888451	-0.0232252527609496	0.018155670081458	-0.0305745142865947	0.0253488834442493	0.00355660560760697
FBgn0031471:CG3117:mRNA	-0.0133233995268481	0.00552239497846135	-0.018693301134733	-0.00240593487704634	0.0186738513565703	0.0085857841861479	0.0218876772978373	-0.00825410344387164	0.00676300201347905	-0.00308386864372477	-0.000850902429997512	0.000260940845659587
FBgn0031478:CG8814:mRNA	0.00166195557612702	-0.00298675489097758	0.00829477811258877	0.00288318050669606	-0.000597605066209519	-0.00174691902409287	0.00458666451566002	-0.00101587995894157	0.00177795975849962	0.00150234294663252	0.00482384644203153	0.00653162723339679
FBgn0031479:Prx6005:mRNA	0.00105261336228071	0.00187297521523814	-0.00217697073341834	0.00191347451258738	0.00437411306207602	0.00509363118132048	-0.00835941057044776	0.00212035515040037	-0.00486690081138796	0.000227078392306525	0.0129685027681228	0.00163695779179321
FBgn0031483:CG9641:mRNA	0.00179531186992783	-0.00469475038977657	0.00478458558609662	-0.0226092759621713	0.015272589452916	0.00262867700791108	-0.00795747248147424	0.00301357127813241	0.00253678493503134	-0.00191226490571482	0.00294770620487715	0.0100315780074779
FBgn0031484:CG3165:mRNA	0.00246455493003024	-0.00395486135034727	-0.00392466029581206	0.00713437081415929	0.00264179858483601	-0.00305364572699375	0.0105296824585735	-0.00219379863354547	0.0063977359022907	-0.00772702728812726	0.000862544315463044	9.24616854230276e-08
FBgn0031485:CG9643:mRNA	0.00143622021362697	0.00497708515100292	0.00105661806537075	-0.00507177636022484	0.00397240501358733	0.00611703645285878	-0.00167802537880828	-0.00861011903124346	-0.000112579815661641	0.00976501424690953	0.000793988788348362	-0.00928990424180676
FBgn0031489:CG17224:mRNA	0.00798774676777977	0.00792786764077378	-0.00583306367666479	0.0213682270438936	-0.0207251554066426	-0.000570906900632708	-0.0081414256233043	0.022213950024705	-0.016534478397382	-0.0168076360689003	0.00334118794561682	0.014599102287475
FBgn0031490:CG17264:mRNA	0.000956829870313731	0.00575687915101778	0.000422398550380958	0.0329626664722155	-0.0139133052226897	0.00866134602973099	-0.0061570910155408	0.0239338855751237	0.000174364952680814	-0.00919053086898584	0.0279238786808653	-0.000378802116505412
FBgn0031491:alpha4GT1:mRNA	0.00123177908145158	0.00433561934758137	0.00648113127924135	-0.00327767210392875	0.00277476646050462	0.00144366528299287	-0.00140934319528867	0.00359778862285156	-0.00501446330185432	-0.00147294738059465	-0.0114826916745777	-0.0130092111165236
FBgn0031492:CG3542:mRNA	0.00649276489510955	0.00114984904165425	-0.006243887153356	0.00335315979849818	-0.00135151709055377	0.00771897757235839	0.009126221208202	0.00227737532801933	0.00259977861949649	0.0021671357098371	0.00746365730139471	-0.00955159199921784
FBgn0031493:CG3605:mRNA	0.00782341052843346	0.000548913443576534	-0.00179572785408276	-0.00183497462833184	0.00169011701154199	0.00428488543616531	0.00464683069603511	-0.00745097102987952	-0.00594421464655078	-0.00361867280398234	-0.0061209539732683	-2.21972936034941e-05
FBgn0031494:CG17219:mRNA	0.00104535584182334	-0.000608751728214171	-0.00854513985544307	-0.01539733088976	0.0037046113977343	-0.00312238642204006	0.00892862243184885	-0.00456476008049823	-0.00799867284819705	-0.00462801623705685	0.00115671056057668	0.00329672284832045
FBgn0031495:CG17257:mRNA	0.000957526464459748	0.00514398762633059	-0.000662359012987602	0.000253808765937295	0.00197105534820441	-0.00615361337892667	-0.00254437726089176	0.00940100747338555	-0.00983405079281825	-0.00687707779468964	-0.00694298218850197	0.00594228231075999
FBgn0031496:CG17258:mRNA	0.00363861601830708	0.00076326870521142	0.00581825707380494	-0.00532134851072845	0.00889283786319198	0.0043413571058412	-5.20237984633163e-05	0.00614112799721292	0.0113478350985762	0.00170588482742293	0.0210687836592677	-0.00600630108562243
FBgn0031497:CG17259:mRNA	0.00250789506167298	-0.0097372623182768	-0.00441360947050922	-0.037971078620768	0.016909628343464	-0.0172532315591591	-0.0198665694114232	0.0215317317229901	-0.0096017024428584	-0.00426806956481038	0.0166439090099808	-0.00947528997007232
FBgn0031498:CG17260:mRNA	-0.00160921487176887	-0.000454769222930486	-0.000278131711009668	-0.0152672630970979	0.00102502256736148	-0.0108399827719961	-0.00468428549003113	0.00452323804381353	0.000102031934050062	-0.0109281393744584	-0.00785721383652757	-0.000226236012454576
FBgn0031500:CG17221:mRNA	-0.00568784869057506	-0.00548503788065662	-0.00525137430564061	-0.00736648437679388	0.00241039425357321	-0.00436666369638156	3.26874222013188e-05	0.00433252065880012	0.00705653678126845	-0.0124116752857051	-0.00269796241010101	-0.00324058951171561
FBgn0031515:CG9664:mRNA	-0.00434060568464484	-0.0035639177162878	0.00600849802430783	0.00159243311641046	-0.00660447300139703	0.00269812301591489	-0.0041977644148142	0.000334725816344034	0.000437878476927254	-0.00435168033525924	-0.00539963604204191	-0.00346318597347246
FBgn0031518:CG3277:mRNA	-0.0183883176595087	0.00478177159742076	-0.00321417364250818	0.00865845189514091	0.00748389558592808	0.0024857483067756	-0.0127056472954207	-0.00348161845184346	0.00361801605813569	0.00377178644764492	0.000487077738601983	0.00641143366534236
FBgn0031519:CG3326:mRNA	-0.000844399273716058	0.00295766979734417	0.00346029743673428	-0.00467557666068771	-0.00174092495229233	0.00114075910352776	-0.000758253609421825	0.00462220425168304	0.00716225935193789	-0.00565205339419341	0.00555743312810177	-0.00326017975117131
FBgn0031529:CG9662:mRNA	0.0018936898435342	-0.000880188817874019	-0.00319577183323258	0.00238419086772164	-0.00205713144498039	-0.00334594293976064	-0.00762753842769197	-0.013083112301575	-0.0118529391390541	0.0174630540723538	-0.00090409113462216	0.00330212881435808
FBgn0031530:pgant2:mRNA	-0.0453062712038157	0.00508151427306044	0.0130016726484007	0.00412647662159083	-0.0141193075140933	0.00601729683996825	-0.00458825754651883	0.00552311781602585	-0.00377683389376856	-0.0308093253477472	0.0222585488948747	-0.00508343864574965
FBgn0031535:CG12795:mRNA	0.00090246930940526	-0.00243306382982353	-0.000314757023890721	0.00491911321927355	0.00100830429037857	-0.00576926447092386	0.00950943666080463	-0.0069371629161987	0.00357669676436823	-0.00386391042175787	0.00889005647531898	0.00663368279990402
FBgn0031546:CG8851:mRNA	0.000932182611557981	-0.00100225358666122	0.00269834174565067	-0.00235959807785691	-0.00169639114856552	0.00195468751473737	-0.00277080395254605	0.00558827355308569	0.00378893400846065	0.00907943132208678	0.0128023784863329	0.000369741646743789
FBgn0031549:Spindly:mRNA	0.00641675908955178	0.00509454748471655	-0.00270135113334307	0.0023512891150249	0.000296960424233715	-0.00021761824274339	-0.00363782714548993	-0.0023591594869713	0.0124646251517576	0.00982661721787784	-0.00942965330746581	0.00984794400871515
FBgn0031558:CG16704:mRNA	-0.0276470913077073	0.0077931332178249	-0.0236030059162991	-0.00226442033192343	0.0215972284043936	0.0102781343428987	0.0121503491837863	-0.012134878866382	0.00613698784639239	-0.00210438347182472	-0.000337083212264182	0.00383337858255942
FBgn0031560:CG16713:mRNA	-0.0304323509864332	0.00492653445726742	-0.0197014913862531	-0.00598850379362893	0.0194392907549944	0.00658707395878352	0.0139768088901451	-0.0134307006180145	0.0109327506597479	-0.00999075542660242	0.000431645953312975	0.00488338013939258
FBgn0031561:CG16712:mRNA	-0.0392993290283	0.00687747594050949	-0.0274667966372248	-0.00433574453276421	0.0206069299800985	0.00519786640326289	0.0115561812802075	-0.0162163033881687	0.014471410208358	-0.00230208046332878	-0.0024901063380481	0.00238374371755964
FBgn0031563:CG10031:mRNA	-0.0154330122514898	0.00353320764127476	-0.0139747462913231	-0.00463291582648252	0.0197140866660378	0.00724074526248197	0.0186412640399748	-0.0154061530353188	0.0109446731946577	-0.00376275165448059	0.00264914651137516	0.00468035203091817
FBgn0031566:CG2818:mRNA	-0.0025236649821579	0.00222880016154126	-0.00710029302846214	-0.000392446292106499	-0.000370302962825251	0.000687771795951163	-0.00776253201449621	0.00352020237876544	-0.00131713567324901	-0.000739793925738577	-0.00447618286686467	0.00931492743047908
FBgn0031568:CG10019:mRNA	-0.0014828145192177	-0.000493333282794635	0.0022042924095786	0.00207258921540283	0.00307117657048119	-0.00466111265979187	-0.00118255793377865	-0.00488360835454963	0.00504071901225258	-0.000617070772335623	0.00689802044731637	-0.00298673291599191
FBgn0031571:CG3921:mRNA	0.0176880374619629	-0.0195797131648185	0.00950296635287495	0.0008490952857886	-0.00773816957751717	-0.0350945045402501	0.00696253023063433	-0.0102170942387368	0.00378958078435833	-0.0015359837781654	0.0168994418112593	0.0196944866155648
FBgn0031575:CG3980:mRNA	0.00364083209660009	-0.00270041448051115	-0.00100309367378859	0.00230664568630534	0.0091133743489273	-0.00223228053371205	0.00924583246372389	0.00551004451762078	0.00574770634032057	0.0132991584939983	-0.0102510257881771	0.0193348592591108
FBgn0031589:CG3714:mRNA	-0.00213545963473737	-0.0107163291580812	-0.00240490031764353	-0.0412156419499765	0.0246422064614853	-0.0177018967282335	-0.011064955507747	0.028714718818053	0.00864171448527804	-0.00617561611675379	0.0049888858509428	0.000152144861744988
FBgn0031600:CG3652:mRNA	0.001341580949621	-6.83768938866706e-05	-0.00462786637382635	-0.00544148608627859	0.00287756211148119	-0.00166060995324447	-0.00173452755851014	-0.00815930068215754	-0.00883617426534479	-0.0172316961255261	-0.0293934750271311	0.00888448215909542
FBgn0031601:Dim1:mRNA	0.000666935601127984	0.000753666109402383	-0.00241587808637039	-0.00871452526456645	0.00365412556649967	0.00453097082061341	-0.00254236164955495	-0.00147726890538154	-0.0216786750602159	2.70872935140943e-05	-0.00896970123210485	0.0044816618993975
