PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
FBgn0033890:CG13350:mRNA	0.0067651394422395	-0.00652195694678067	0.00705661472353858	-0.00631821633324907	-0.0112822151409529	-0.0097661755145438	-0.0148491607133608	-0.0139113069848406	0.0185790571454003
FBgn0033891:CG8067:mRNA	-4.45146933548351e-05	-0.00048614343484201	0.00150582156883913	0.00352033933977397	-0.0113724001975833	0.00210972684395782	-0.00374942967120983	-0.000707919765663731	0.00689695825308362
FBgn0033897:Rcd1:mRNA	-0.00606938196361624	-0.00589825369885882	0.00512705342892607	-0.00210339019876047	0.00221596848445481	-0.00340466579396512	-0.00202937955519088	-0.00285759478854635	4.7719370541935e-05
FBgn0033899:CG13016:mRNA	0.00281078227607244	0.00308385170145364	-0.00209358439491649	0.000585325265382316	0.00203992700794132	0.00579056335281917	-0.00065419447693781	0.0113290158941647	0.0139698720335478
FBgn0033900:CG8257:mRNA	-0.00046506420812075	0.0017323692632197	-0.00241192870655442	-0.000406618621978903	-0.0162478933593134	0.00506354742846436	-0.00141307268336566	-0.000743217695133778	-0.0116234015291995
FBgn0033902:Tango7:mRNA	-0.00337286297776083	-0.00265322905276288	0.0130735402583172	0.00476656433469252	-0.00733685641166856	0.0043048008042853	-0.016950257466831	-0.00811389812156119	-0.0139320761313016
FBgn0033903:CG8323:mRNA	-0.00261408247272302	0.000429721264765321	-0.00216301223800087	-0.00352381167126698	-0.00166010557921436	0.00281267379031636	0.00390359040081337	-0.0071298830915783	-0.00934363837364288
FBgn0033904:CG18327:mRNA	0.000695062177490886	-0.00344107140451514	0.000402654902287355	0.00044193374172314	0.000400629668136456	-0.00160859273792105	-0.00195721687987461	0.000887413925866309	-0.00229390052354977
FBgn0033905:CG18324:mRNA	-0.00273924950155288	-0.00108869296430183	0.00574839679485348	0.00422091646646669	-0.00454701709543276	-0.00386931634037337	0.00590778222912555	-0.00630124683448828	0.00696336856130441
FBgn0033906:CG8331:mRNA	0.00194210548298793	0.00142214416887618	0.00361362913678563	-0.00593832659480733	0.00578848000194797	-0.00131673060496285	-0.00920238255774225	0.0101308091110783	-0.0186403504151252
FBgn0033907:mRpS16:mRNA	4.91049655710693e-05	0.00397123182636361	0.00321930326653843	0.00450617211567591	0.000762754818672168	0.00373708387911103	-0.0113314962858175	-0.00830385156319061	-2.6463577440008e-06
FBgn0033918:CG8531:mRNA	-0.00382585361676964	-0.00549338098812492	0.0161043957959346	-0.00309357859336564	0.0100801125088031	-0.00129045442884432	0.00878494544489574	-0.00831415908400017	-0.00914658481363079
FBgn0033919:CG8547:mRNA	-0.00135395237802039	-0.00823269562466347	-0.0111298282807534	0.00447783680817618	0.00423006658437967	-0.00349706160523832	-0.0031972664376838	-0.0109324795553654	-0.0138882606549708
FBgn0033920:Als:mRNA	0.00667071442219018	-0.00560605198680677	-0.00941178622703137	0.00129786910810227	0.00446303558170079	0.00189280083028654	0.0322630566507867	0.00118012965164022	0.00915051548216899
FBgn0033925:CG8617:mRNA	-0.00279736140861008	0.00146365914686376	-0.00152200339363021	-0.000260666643131199	-0.00258078302227149	-0.0128732040260524	-0.00473127995454989	-0.00680386179794284	0.0046341353785726
FBgn0033926:Arc1:mRNA	0.00634392360576348	0.00466850715138996	-0.0445226892039845	-0.0102613701022816	-0.000962523196182995	-0.00638671368754511	0.0188068335031186	-0.00263050308211223	0.0275232114100814
FBgn0033927:CR10102:pseudogene	-0.00284920613865334	0.00193229357959368	-0.0105444578460677	-0.00454831511425186	0.000475013723472857	0.0101596850103511	0.00397320720034762	0.00470488485425457	-0.0023596381462872
FBgn0033928:Arc2:mRNA	0.000912255867742694	-0.00299774589445224	-0.00916380995734881	-0.000468369519085072	-0.00550469964596906	0.00100916147960294	0.0253263962649945	-0.0111350246776399	0.0139459786686354
FBgn0033929:Tfb1:mRNA	0.00171739219687455	-0.00651010961391482	0.00497713631911163	0.00110398919729798	-0.00040980538553132	-0.00257189528948057	0.00985247694175141	-0.00386258822461014	0.00939696500795417
FBgn0033934:CG17385:mRNA	-0.000708054209015871	-0.00159381922296014	-0.00668495539312202	-0.00599829729535391	-0.000995227710132799	-0.00231373013808629	0.012908510063758	0.00496237656244757	-0.000102602232826902
FBgn0033935:Sin1:mRNA	0.00146108348656912	0.000335794213109802	-0.00131842117371055	0.0014307310588937	-0.0147155484241238	0.0107976490149757	0.00885713176970504	0.00599211923511228	0.00928947972520888
FBgn0033936:CG17386:mRNA	-0.00805173849484978	-0.00374538726270106	-0.00982179560073055	0.00299823942585028	0.00828034016558628	0.001967067479073	-0.00496815071480376	0.0161796739447179	0.00921397481524299
FBgn0033945:CG12868:mRNA	-0.000420424234104706	-0.0080069795454119	-0.00748411686953751	-0.00057810836752726	0.00144049100730365	0.0118720546480667	0.0112206629904838	-0.000896463120351043	2.03367352792978e-05
FBgn0033948:CG12863:mRNA	0.00101050435817824	-0.0018223295362862	0.00720691611749981	0.00284869654443881	0.00450886046110238	0.00356011402302034	-0.0176351432969285	0.00181389448978117	0.0068896251975677
FBgn0033960:CG10151:mRNA	-0.00237861446183849	-0.0113376383917496	0.00316904814925762	-0.00793152640346437	-0.00180681177014553	0.00100045919396637	0.00508263177433213	-0.0158035807942951	-0.00441967029629246
FBgn0033961:CG12859:mRNA	-0.00282208291006366	0.00431500475592071	0.0001047648246448	0.00548163350325123	-0.00373612295629684	0.0029997704882274	0.00251553534575941	0.0046206115098345	-0.00711604054122017
FBgn0033962:CG10153:mRNA	0.000647225025679049	-0.00686611589206787	0.00815757155360517	0.00521386053922505	-0.00775468587703597	0.00799557441192073	-0.0141196753029822	0.00839201949651591	3.15442497526899e-05
FBgn0033972:Ciao1:mRNA	-0.00157926007004373	0.00179498443089017	0.000631608021536895	-0.00584537491110439	0.00139370890140075	0.0108926875169173	0.0121505028573087	0.0140572606250408	-0.014057191856383
FBgn0033973:HPS:mRNA	0.00096475395829378	-0.00346318049010266	-0.000160705967342115	0.0055867374654042	-0.00505423725404791	-0.00486990802021882	-0.020303372229851	0.00457595103956707	-0.00233335206156846
FBgn0033978:Cyp6a23:mRNA	-0.00218805480962167	-0.0196048355827541	0.0214454869280245	0.00753017361101649	0.00770934786489444	0.00101037210528594	-0.00447655757239302	0.0095522177412453	0.0184023949144205
FBgn0033979:Cyp6a19:mRNA	0.000673561176143417	0.000226063921979259	-0.000518601827074925	0.000818157422212806	0.00459373987426869	0.00567692076441239	0.00248016350142225	-0.0121601869212977	0.000162966164381096
FBgn0033980:Cyp6a20:mRNA	0.000536259404248235	-0.00161710181885853	-0.00543629171017037	0.0140099678842033	0.025992541331884	0.000256092074265742	-0.00564555534138392	0.00239456082014395	0.00941833924334527
FBgn0033984:Lap1:mRNA	-0.000590402182147891	0.00181363283064181	-0.00197511499653877	-0.00532543090828802	0.0126014806707559	-0.000526861056108622	0.00526146862747036	-0.0049519393893026	-0.0184866982473214
FBgn0033988:pcs:mRNA	-0.00724748179378484	0.000264847741460553	0.01038888210955	0.00430234113089233	0.00723557174335242	-0.000220986326120441	-0.000877275724869369	-0.00762405490416364	-0.00461867552645766
FBgn0033989:CG7639:mRNA	-0.00231930623567466	-0.00461077076421914	0.00721727554932977	0.00345661099489608	0.00396399365241048	-0.0100921718567789	-0.00464969166229381	-0.0134235840675127	0.000259102035698576
FBgn0033990:CG10265:mRNA	-0.000807947035853273	-0.00394914463329385	0.00276038346465722	-0.00318435079821658	0.00313759226541187	-0.00160511144740591	0.0090019398971721	0.00707452782458641	0.00456290492590224
FBgn0033993:CG8089:mRNA	0.000594307148009693	0.000441987865360147	0.00589764492769428	-0.0064428898645095	-0.00401360333977576	0.00630510311727533	-0.00440429845813309	-0.00633754281168092	-0.00927922846539856
FBgn0033994:CG7544:mRNA	-0.00378175367101482	-0.00512660597501514	0.00962741489416689	-0.000377159485130057	-0.00335980112444772	0.00407703054091266	0.000990098901517749	0.00110081833753314	-0.00246836890255717
FBgn0033995:CG8090:mRNA	0.00184935762171319	0.000560187738708665	-0.000578803079850626	-0.00123114916002148	0.00449860374811102	0.000921430760112853	0.00441547788252148	-0.0237929159135556	-0.0207235967031713
FBgn0033996:CG11807:mRNA	-9.20337959468156e-06	-0.00558608684044068	-0.0119399987736968	-0.0034353725568102	-0.00920078931259753	0.00569355968870056	-0.00220751560861309	-0.00925726194738116	0.00928305512192239
FBgn0033997:CR12953:pseudogene	3.6480353493034e-05	9.35579758037465e-05	-0.000733314454957316	-0.000980989121221093	3.03538841407003e-05	0.00265403315291349	-0.00257613514773644	0.00445494242528515	-9.25949052195579e-06
FBgn0034000:CG11808:mRNA	0.00475452935318193	-0.00207099147937868	-0.00303924944018728	-0.00902010722116665	-0.00207020070060304	-0.00226683158812734	-0.00289094483976787	-0.00375583832036901	-0.00687828735646154
FBgn0034001:mRpL41:mRNA	0.000942983282793042	0.00385262898818615	0.000468540345015146	0.00350059650956864	0.00532799506930576	0.00208907149419483	-0.0038320967714318	-0.00929664899166007	-0.00689723338908227
FBgn0034005:alphaPS4:mRNA	-0.0511460999101522	0.0194598724509335	0.0515355523962474	-0.0288032325446484	-0.0169178616400462	0.00403626738586203	-0.0213045348598484	-0.00667206962494291	-0.00961955795620114
FBgn0034022:CG12964:mRNA	0.00211567006560679	0.0019740063970891	-0.000980161960420109	0.0158783867254342	0.00642427424663703	0.00743741078449316	-0.00604775377152729	0.001442367019777	0.00122698546634463
FBgn0034027:CG8187:mRNA	-0.00502637411181201	0.00411633055860614	0.00172401052374414	0.000143117418194031	-0.00248806862129694	0.00717136365225831	-0.00224725192577544	-0.00994583706420194	-0.000104267657872498
FBgn0034032:CG8195:mRNA	0.000672400621251893	0.00527538379244643	-0.00361240074920202	-0.000984027943661432	-0.0123713064577519	-0.00899015183376346	-0.00144460145043998	-0.00654630279815175	-0.00233019473778991
FBgn0034035:CG8207:mRNA	0.000426393448636247	0.000756349966819073	0.00518829774844622	-0.000699905237020799	-0.00904235020624694	0.00549630505710829	0.00217461177799133	0.000476667256183525	-0.00926622246170104
FBgn0034046:tun:mRNA	0.00577425882410458	-0.00639737018158362	0.00212675549795247	-0.000254540903400883	-0.0123922318166252	-0.0104797158418393	-0.0146316584443473	-0.0162283063940715	-0.00893144716664614
FBgn0034050:CG8297:mRNA	-0.00108957110318335	0.00197112140069672	-0.000576438729918842	-0.00500377084868029	-0.00376134910186515	-0.000480665682754242	0.00110557606093015	0.005174988183365	0.00229384253963475
FBgn0034051:Mlf:mRNA	0.00143383398593188	-0.00497039549275471	0.00185664001821457	0.00201454467943597	-0.0126011771772173	-0.00849773668127505	-0.008765246458715	-0.00915397724710004	-0.0139226498177362
FBgn0034053:Cyp4aa1:mRNA	-0.00207621940966147	0.00232964870916521	-0.00562502145599379	-0.000179979866138147	-0.000544988946004045	-0.00694971148899416	0.000547562336440815	0.0017278742942806	-0.00235772463348531
FBgn0034057:CG8314:mRNA	0.00166994640880547	-0.000590775881076983	0.00506303035003155	0.00157154712730885	0.00590181966185536	-0.00276367841062616	-0.00633002818031821	-0.0153485740285605	-0.0183476608378161
FBgn0034058:CG8315:mRNA	0.000994740943339381	0.00190937034276772	0.00302231121935113	0.00466759359136925	-0.00478438215475477	0.001997028919294	-0.000389942491380561	0.00498696806784061	-0.004676576351619
FBgn0034059:CG8320:mRNA	0.000459787084095043	0.0116851398289585	0.00405283194093318	0.00706356582702843	0.0107092972379779	-0.00108792526920143	-0.0141572887712184	0.0021502803658583	0.00470471068985493
FBgn0034068:casp:mRNA	-0.00538456425120974	0.00437206650297013	-0.00285626888939205	-0.00561650945623203	0.00397805457719642	-0.00396364729669896	0.0069499411663893	0.00190906841928886	-0.00476615609295942
FBgn0034070:SP2353:mRNA	-0.0181084474086516	0.00459800713531005	0.0143285470237385	0.00548179292791434	-0.0230359039213051	-0.0280822721886681	-0.00871811575472339	0.0232747828624763	0.00172582821203786
FBgn0034072:Dg:mRNA	-0.00290729364300039	-0.00489538095497048	-0.00475533278950539	0.00609516119886826	0.00211012249074502	-0.00376098545844548	0.000608411027001793	-0.000869791625169835	-0.0139854019303727
FBgn0034073:CG8414:mRNA	-0.000824035757175306	0.00467304762647991	-0.00012733052768532	-0.00674841900436437	-0.0116138735563295	-0.0165026321602492	-0.00507424582088748	0.0162446032320942	-0.013946745941395
FBgn0034075:Asph:mRNA	0.0120635510293921	-0.02207767548727	-0.0303929609985007	0.0204392797527502	-0.0216198299807	-2.33159036973195e-05	0.0031421219180329	0.0163050786197759	0.00922078226111361
FBgn0034083:lbk:mRNA	-0.0174895901634455	0.00336978406632141	-0.000786281983088497	-0.000328746891648888	0.00593838095727173	-0.0114341484103652	-0.00277894307782345	-0.000585025057187043	-0.0188981427769421
FBgn0034084:CG8435:mRNA	0.00466287507928589	-9.75693865037515e-05	0.00495792110194506	-0.00200126449669945	-0.00412914222809041	-0.000649005114031626	-0.00706064857460837	0.000443315913101899	0.00929312991113558
FBgn0034085:Ptp52F:mRNA	-0.00888753485697627	0.00494089492067978	0.0151826579974029	0.0084671603634122	-0.00632769322719643	0.022193687859609	0.000533769806966893	-0.00233765012430525	0.00882812534412959
FBgn0034086:CG8441:mRNA	0.00135491987844206	0.00462927554872731	0.00830855059696381	-0.00274884977177949	0.0108101866579118	0.00561380436291656	-0.00859736220169676	0.00904765168348478	0.0186672167308363
FBgn0034089:CG8446:mRNA	-0.00162365202376676	0.014625787741462	-0.0030884607266225	0.007442673334227	-0.0146149590152032	0.00234963724824976	-0.00453318918153561	-0.00309446944322222	-0.0046386280904818
FBgn0034091:mrj:mRNA	-0.00401726084585014	0.0126622272432905	0.00212052483918843	0.0102183827472222	-0.00145450254441528	-0.014566620188194	-0.00559555400783313	-0.002484123490485	-0.0185488550738231
FBgn0034098:krimp:mRNA	0.0171712873197698	-0.0122332594082558	0.00622716392664888	-0.00478237717154651	0.00672296932381907	0.0102960335459346	-0.0151781858711211	-0.00831324589875745	-0.00884289457989426
FBgn0034109:CG7747:mRNA	0.00149908735067015	-0.00187323179140324	0.00393614089383539	-0.00729353920440906	0.00299071640273486	0.00888926158571668	-0.0152936379361269	0.00692789478727322	-0.0070903368086476
FBgn0034110:Atg9:mRNA	-0.00416910161665377	0.00532633350747666	0.00649099611306397	-0.00361139753898761	0.00549684113363803	0.000451909217879055	-0.00347860940273041	-0.0150527917956671	-0.00694168475085225
FBgn0034113:CG8060:mRNA	-0.000547065604996287	-0.0065450563757486	0.00111593789894075	0.00138236650294771	-0.00386056346296088	0.00186344665183449	0.00779501563443659	-0.0017931748929457	-0.0138297838953878
FBgn0034114:CG4282:mRNA	-0.00264626332266654	0.00209991542640148	-0.000181057584866936	-0.00284090406467092	-0.0027488632227837	-0.00518781940419862	-0.00407025510821025	-0.00435749319410607	-0.00466912374572359
FBgn0034117:CG7997:mRNA	0.0110784309639705	-0.00974805308491262	-0.0101565800123142	-0.0157054001523906	-0.017242445499402	0.0121361436949958	0.014369209150916	-0.000780670661798692	0.00476513057530196
FBgn0034118:Nup62:mRNA	0.00211805759932037	-0.00983949313175668	0.00917384831601308	-0.00116938492867483	0.00284227198092339	0.00162069525437005	-0.0079950021245047	0.00242446902801331	0.00463705671582929
FBgn0034126:CG4398:mRNA	0.000429158511283496	-0.00736148518705465	0.0148182335489584	-0.0108337875777301	-0.0119599052958289	0.0139166716943132	0.00471095170236873	-0.0058095383597332	-0.0093694571823924
FBgn0034135:Syn2:mRNA	-0.000802734128248761	0.00336430327684551	-0.00656571715642315	-0.00231639529891235	-0.00203433629127619	-0.00602848967602314	0.0040435233671467	-0.00775895152755529	-0.0092041381069372
FBgn0034136:DAT:mRNA	-0.00323153215642756	0.00183826286368019	-0.00446729760941245	0.00170463837436472	0.00502630201112915	0.00285909938940341	0.00040854193990696	0.00250413682512646	0.00220593239409607
FBgn0034138:RpS15:mRNA	-0.000787769207149267	-0.00384396957454523	0.0124686640719963	0.0148392777720063	0.00306261782654303	-0.00518457941324437	-0.00343124891644034	-0.0142405216489493	0.0141051732134727
FBgn0034140:CG8317:mRNA	0.015611253893366	0.040139926173476	0.0149021502653847	0.0369738725845064	-0.0276333585741608	-0.0437593520579315	-0.00509640417175742	0.00108711964359524	-0.00701501331162352
FBgn0034141:CG8311:mRNA	0.00637475993351332	0.000533353540682864	0.000713215010544915	-0.000557782431711619	0.0067670374513972	0.00676872404597259	0.00208965330078174	-0.00555755215541193	0.0141004710378958
FBgn0034142:CG8306:mRNA	-0.00318171364301464	-0.00136000364608361	-0.000791656837279504	0.00452145962563394	-0.00633516114221368	-0.00644281126324902	-0.0188967267811426	-0.000242982030374454	0.0138840484439025
FBgn0034143:CG8303:mRNA	-0.00292573601687393	0.0159861319851096	-0.00393095667872446	0.040125603152185	-0.00690024539575446	-0.0160796280094457	-0.00259307902620285	0.00778615873002506	-0.00941065102490061
FBgn0034145:CG5065:mRNA	-0.0168169569687408	0.00615893724463313	0.000580310513571738	0.000145415840979494	-0.00208281198728882	-0.00446316737886591	0.0114335744105172	-0.00362381398490112	0.00205526231601983
FBgn0034155:unc-104:mRNA	-0.0147657149327028	0.000445663329027036	-0.0165765326794945	-0.00102584677380409	0.00199018317963745	-0.00908746047331822	0.0111778544096167	-0.00115694409914724	-0.00931613966958546
FBgn0034179:CG6805:mRNA	-0.00032165626115768	0.0146075025282402	0.00343060676305485	0.0108968282019707	-0.00115377855615344	0.0218174636976695	0.00199390816631535	0.0017786074058627	-0.00484492892739994
FBgn0034180:CG15609:mRNA	-0.000835668713859428	0.00609620837337795	0.00138564057511525	-0.000359254905134638	0.00643947248867501	0.000396296096904555	0.00280798674777308	0.0013128421348408	0.00471480358743395
FBgn0034181:CG8963:mRNA	-0.000815097692040681	-0.00106273487226665	-0.000201531514198869	-0.00385896516003401	-0.000750725644959528	-0.00625416374906937	-0.00604788543351448	0.00391898384327315	0.00925600496614549
FBgn0034182:CG9640:mRNA	0.0017379983745428	-0.000935636248924552	0.00587904331102582	0.00306169962294666	0.00912669581991491	-0.00190186467220569	0.00766136352737639	-0.0134581220818327	0.00955280611115004
FBgn0034186:CG8950:mRNA	0.00144107658586536	-0.00350338275908268	0.00847977113518839	-0.0104553555060267	-0.0042556205055802	-0.00139255610124537	-0.00639323305440108	0.0122884794356773	-0.00462740561155434
FBgn0034187:CG6967:mRNA	0.00265963708350357	0.00726663297563951	0.00185009860281038	-0.00386492577425379	-0.00796524371280758	0.00322521877087897	0.00805871737427754	0.000317768257722797	0.00471948128334089
FBgn0034198:CG11400:mRNA	-0.011418557470749	0.0167806119310021	0.0193539826166245	0.0124752365672642	0.00373748710210709	7.81662562594104e-05	-0.0036929209352973	-0.0168285978192049	0.00665273074455747
FBgn0034199:CG15917:mRNA	-0.00983163811433737	0.0175335183954369	0.00792245362721849	0.00886309637827856	-0.00355277132329974	0.00233439480573384	0.000366079551503024	-0.00121558985865403	0.00905493796170799
FBgn0034210:CG6568:mRNA	-0.00117106440481149	-0.00359827037733997	-0.0026267074924289	-0.00336935791046525	-0.00818994228681105	0.0026932194372273	0.000958235715631393	-0.00593555817150164	-0.009372291178148
FBgn0034219:mthl4:mRNA	0.00187312042979895	-0.005728873412706	0.0119247285590077	0.00688668536463141	-0.00802294397225051	0.0102365026634391	0.000979373727776184	0.0011758906434255	3.18928355642715e-05
FBgn0034221:CG10764:mRNA	-0.00365383038971836	-0.0123806833963321	0.00681778878400865	-0.0106381722599818	0.00391790527570852	0.0236861678897274	-0.00489313449331793	0.0153298567182898	-0.00739813769139363
FBgn0034223:CG6522:mRNA	-0.000267067250230489	-0.00498159143865678	0.000379159193174269	-0.00715920995982132	0.00409560902202874	0.00118021237584575	0.00173180654653611	-0.00364437546126094	-0.0138506898786622
FBgn0034224:CG6520:mRNA	-0.0133855703839231	0.00527321842876224	0.0159192569036923	-0.00706499373321856	-0.016741809682865	0.00371634493329515	-0.00759293719905867	0.00231990218899068	0.00216524684907645
FBgn0034230:CG4853:mRNA	0.00652615489053736	-0.0104647847939355	0.000234549210626334	0.00582203706101487	-0.00196048384368037	-0.00032331542362835	-0.00145621470554648	0.00747757868558369	0.00935209074205789
FBgn0034231:CG11419:mRNA	-0.000445763460440377	-0.00347621874017651	0.000780807458111581	0.00428184022015423	-0.00697402278583937	0.00574818928875103	-0.0121821531178272	0.00396297645185757	-0.00712052477688287
FBgn0034232:CG4866:mRNA	0.00101520373326342	-0.00448746585619827	0.0109635737649792	0.00267899111645255	-0.00751482577924941	0.001215426144948	-0.00750220836310516	-0.0217089043847663	-4.15894455400417e-05
FBgn0034237:eIF3-S9:mRNA	-0.00460662437821025	-0.00113383591612545	0.00696247647555318	0.00289285542106118	0.00170102180358665	-0.00196254908354517	-0.00820716880740233	-0.0100751823775653	0.00943689852008233
FBgn0034240:MESR4:mRNA	0.00298016993617445	-0.0071533908907069	0.000878817090373394	-0.00492085414124325	-0.00439042543281412	-0.0126972141876963	-0.00499909415211002	-0.00466261348387788	0.000103144039089762
FBgn0034242:CG14480:mRNA	0.00130422456041546	0.00415276510091745	0.0110800823234856	0.0036908852824512	0.000406526476964185	0.00177473337828795	-0.00876841540692061	0.00773183278578107	0.00933865491700759
FBgn0034243:ns2:mRNA	-0.00374630700127421	-0.0066286679714479	0.0102145199481586	-0.000822778046864947	0.00213148640559987	-0.00176035744054714	-0.00512824101114666	-0.000599866384170697	0.00475175826032998
FBgn0034248:CG14483:mRNA	0.00204835331303224	0.00491071361065073	-0.00222492290117556	0.0080345944955313	-0.00540459243676436	0.00582895900979628	0.00740259598443077	0.0140691570826682	-0.0187120944941719
FBgn0034249:RhoGAP54D:mRNA	0.00194056872756571	-0.00698324313513373	0.00118414459793476	-0.0064074546606973	-0.00685876828335044	-0.00698994205925067	-0.0078501691206528	-0.0040931481390884	-0.0093000403186667
FBgn0034251:CG11423:mRNA	0.00234535792037814	-0.00575179937236825	-0.000106433656247914	-0.00795412235066933	-0.00225343693388911	-0.00521086903926578	-0.00390830594858568	0.000226233840201208	0.00469811039114833
FBgn0034255:CG18186:mRNA	0.0137897022620966	-0.0086949287587664	-0.0146699972597612	0.0143111237208634	-0.00277613255794367	0.0134710049280316	0.0087678577973484	-0.00160957579774595	0.00722045192641751
FBgn0034259:CG6459:mRNA	-0.00360077803180557	-0.00457153133192597	0.0120103497779467	0.00752310630618743	-0.00419665530355018	0.00103008825710795	0.00176704591071495	-0.000258389978646478	-8.8189415459889e-05
FBgn0034261:CG4966:mRNA	-0.00745490015142179	0.00362997561345172	-0.00735593700889843	-0.011340721253944	0.012654554752248	-0.0119626164526449	-0.00645533213674371	-0.00403492701801682	0.013872515904672
FBgn0034264:CG10933:mRNA	0.00137659564889469	-0.00450703220853644	-0.00437409026527988	-0.00569592706246863	0.0042431657354804	-0.00232780193853382	0.00219636439001481	0.00478759040937126	-0.006991696662063
FBgn0034265:CG6410:mRNA	-0.00204698299730369	-0.00677402815755987	0.0020049054120008	0.00390731882959631	0.012996299897488	0.00604627928827399	-0.00593180991364952	0.00106705472197045	0.0186118217491536
FBgn0034266:CG4975:mRNA	-0.000400742951325007	-0.000742168543355106	0.000223312977219363	0.00188871286925325	-0.00137249587107662	-0.00453681755503505	0.00252085986243078	-0.00272344105890731	-0.00109392993807491
FBgn0034267:CG4984:mRNA	0.00116580338714031	-0.00499502565234592	0.00324392377960033	0.00258480709218745	0.00645651203559822	-0.0174327547929207	-0.000966341297589361	-0.00921614894521636	0.0026689164941617
FBgn0034269:CG6406:mRNA	-0.000512080839565745	0.000814476165152034	-0.00649423067382666	-0.00606384495078126	-0.00286439073269672	0.000566400428532847	-0.00191255239091884	0.00415118262049629	-0.000114903183603907
FBgn0034282:Mapmodulin:mRNA	-0.00130582264375914	-0.00348449829793904	0.0104912712171045	-0.00370681496227207	-0.000585174702708343	-0.0041494596927907	-0.00505284083547841	0.0121637817496457	0.0138085352262298
FBgn0034300:CG5098:mRNA	-0.00355111788400187	-0.0110542199267492	-0.00603661378155492	-0.00557388384629643	-0.00381410066993179	-0.0118644123670473	0.00324019178197012	-0.00245954042691122	0.000142034210497189
FBgn0034304:CG5742:mRNA	0.000322427952408162	-0.00412391798441342	-0.00682336917565225	-0.013807367693459	0.000728566981903654	0.00256545178636423	-0.00071801091668087	0.000528382013470694	0.00689327355575356
FBgn0034314:nopo:mRNA	0.00175458729914174	-0.000364957525710949	0.0011889998260155	-0.0116397598258765	-0.00606523404444055	-0.000323042841727799	0.0109248132046185	0.0035668254335418	-0.00471593319076196
FBgn0034315:CG5721:mRNA	-0.00321735432730723	0.0052893009628479	-0.00339280009622598	-0.00709268979595717	-0.000825163064146356	0.0042513443879778	0.00166947109139099	0.00356706820633146	-0.0140182853421822
FBgn0034321:CG14502:mRNA	0.00146595211380036	0.00436968024112764	-0.000463793009278397	-0.0062692591003145	0.000963485211783404	-0.00362360422701848	0.00152952764712949	0.00401694353640905	-0.00228633543913848
FBgn0034327:CG14505:mRNA	8.02678659966976e-05	-0.00319030255534769	0.00208276436764723	-0.00692331317905178	0.00559864559798391	0.00427453819322117	-0.00276705837941666	0.00302462707854262	0.00112780258361916
FBgn0034329:IM1:mRNA	-0.010952759282371	0.00773264685110477	0.0133730497177833	-0.00235019916063266	-0.0136964315717866	0.00606577505376669	-0.00414352080920577	0.00377368884518956	-0.00262230478525173
FBgn0034335:GstE1:mRNA	0.00195826552583687	0.00434650795467289	0.0137080626497748	0.00944300907330886	-0.0106982212694725	0.00261946003016647	-0.00866495782743996	0.00439444565235174	-0.00938707388890077
FBgn0034345:CG5174:mRNA	-0.0010594616791805	0.00525283436900231	-0.000122535734853821	0.0021344768289995	-0.00172510822926814	0.000594021040014493	-0.000224564899337718	0.00207280915247015	-0.0186224868884189
FBgn0034346:CG12263:mRNA	0.00429687896682114	0.00641666466319915	-0.00386112708887708	0.00128359691535186	-0.00109612069728503	0.00119501764862882	-0.00112765185504027	-0.00419139657031949	0.00475392690367715
FBgn0034351:CG5190:mRNA	-0.00134667270548971	-0.00131354223203922	0.00883943200093718	0.00546999742976419	-0.0146350388719663	0.00395877295167766	-0.00794107033378356	0.00155027315504885	-0.000201971414465197
FBgn0034356:CG10924:mRNA	-0.0124544071167606	-0.00249494672031135	0.0334501058433833	-0.00370357420100361	0.0164269604289762	0.0039233274482776	-0.0164067036549291	0.00655231756218125	-5.02258416773069e-05
FBgn0034360:CG10927:mRNA	0.000697701014241468	-0.00538249197511554	0.0045396421163221	0.00778924000409827	0.0023738769567306	-0.000106966959589479	-0.000545800986755888	0.0114471079558731	0.00465225496992847
FBgn0034361:mRpS28:mRNA	-0.00622439123876936	0.00423954874348679	0.0117193667451108	0.0027424634567948	0.00441873506099215	-0.0146278340845693	0.00804947162629351	0.0010509691169082	-0.00217989891570912
FBgn0034362:CG5323:mRNA	-0.00476381836049543	-0.000707343419377569	0.0113194096378441	-0.00132199233227656	-0.0012710623034894	-0.00137624771248087	0.0148276183285883	0.00258322421913879	-0.0137095823002058
FBgn0034368:CG5482:mRNA	-0.00209066318679692	0.00522116907913178	-0.00381906981417679	0.00529501632655329	-0.0016282340218824	0.00127143592705636	0.00259997854506703	0.00697853318577442	-0.0140118131094119
FBgn0034371:SP2637:mRNA	-0.00815576773890035	0.0189817188104572	0.0107365019011232	-0.000535578905751046	0.00352948059327211	-0.00677257879630422	-0.00116681332507426	0.0180802113109488	0.00923288128326572
FBgn0034387:Cyp12b2:mRNA	-0.00260988672789696	0.00450906189882049	-0.00107150443203738	0.0201317902426579	-0.000965955344798363	0.00494367653626288	-0.0160481464438129	0.00386848437893715	-0.00234039493063834
FBgn0034389:Mctp:mRNA	-0.012413975553739	0.0304916460698851	-0.00576603629953766	0.022896914911719	0.0124025522810604	0.0150520353094625	0.000832559517913741	-0.00673628672086214	-0.00750418516144913
